0x00403a90:0x00403b01, playanim_window_zoom
0x00a7a340:0x00a7a387, txt_utf8_index_to_offset
0x00a7a390:0x00a7a3e1, txt_utf8_offset_to_column
0x00a7a3f0:0x00a7a453, txt_utf8_column_to_offset
0x00a7a460:0x00a7a6b7, txt_move_up
0x00a7a6c0:0x00a7a8fd, txt_move_down
0x00a7a900:0x00a7ab07, txt_move_left
0x00a7ab10:0x00a7acfb, txt_move_right
0x00a7ad00:0x00a7ae6f, txt_jump_left
0x00a7ae70:0x00a7afce, txt_jump_right
0x00a7afd0:0x00a7b02a, txt_move_bol
0x00a7b030:0x00a7b082, txt_move_eol
0x00a7b090:0x00a7b102, txt_move_bof
0x00a7b110:0x00a7b17a, txt_move_eof
0x00a7b180:0x00a7b222, txt_move_toline
0x00a7b230:0x00a7b2d7, txt_move_to
0x00a7b2e0:0x00a7b2fb, txt_pop_sel
0x00a7b300:0x00a7b409, txt_order_cursors
0x00a7b410:0x00a7b440, txt_has_sel
0x00a7b440:0x00a7b470, txt_sel_all
0x00a7b470:0x00a7b491, txt_sel_clear
0x00a7b4a0:0x00a7b4c8, txt_sel_line
0x00a7b4d0:0x00a7b62e, txt_to_buf
0x00a7b630:0x00a7b9f2, txt_find_string
0x00a7ba00:0x00a7bbda, txt_sel_to_buf
0x00a7bbe0:0x00a7bf94, txt_delete_sel
0x00a7bfa0:0x00a7c011, BKE_text_clear
0x00a7c020:0x00a7c30d, txt_add_char_intern
0x00a7c310:0x00a7c69d, txt_undo_add_op
0x00a7c6a0:0x00a7c991, txt_split_curline
0x00a7c9a0:0x00a7cc90, txt_insert_buf
0x00a7cc90:0x00a7cce8, BKE_text_write
0x00a7ccf0:0x00a7cf25, txt_duplicate_line
0x00a7cf30:0x00a7d1f2, txt_delete_char
0x00a7d200:0x00a7d270, txt_delete_word
0x00a7d270:0x00a7d56b, txt_backspace_char
0x00a7d570:0x00a7d5e0, txt_backspace_word
0x00a7d5e0:0x00a7d66c, txt_add_char
0x00a7d670:0x00a7d992, txt_add_raw_char
0x00a7d9a0:0x00a7d9e8, txt_delete_selected
0x00a7d9f0:0x00a7de5d, txt_replace_char
0x00a7de60:0x00a7e19c, txt_indent
0x00a7e1a0:0x00a7e4b1, txt_unindent
0x00a7e4c0:0x00a7e785, txt_comment
0x00a7e790:0x00a7e9d4, txt_uncomment
0x00a7e9e0:0x00a7eccb, txt_move_lines
0x00a7ecd0:0x00a7fe25, txt_do_undo
0x00a7fe30:0x00a80f4a, txt_do_redo
0x00a80f50:0x00a81192, txt_setcurr_tab_spaces
0x00a811a0:0x00a8125e, text_check_bracket
0x00a81260:0x00a81309, text_check_delim
0x00a81310:0x00a8131b, text_check_digit
0x00a81320:0x00a8135f, text_check_identifier
0x00a81360:0x00a81387, text_check_identifier_nodigit
0x00a81390:0x00a813d7, text_check_identifier_unicode
0x00a813e0:0x00a81423, text_check_identifier_nodigit_unicode
0x00a81430:0x00a8144c, text_check_whitespace
0x00a81450:0x00a8149c, text_find_identifier_start
0x00a814a0:0x00a815a4, colorband_hue_interp
0x00a815b0:0x00a815d2, vergcband
0x00a815e0:0x00a8167b, add_tex_mapping
0x00a81680:0x00a81709, default_tex_mapping
0x00a81710:0x00a819ba, init_tex_mapping
0x00a819c0:0x00a81aef, add_color_mapping
0x00a81af0:0x00a81c00, default_color_mapping
0x00a81c00:0x00a81cc5, init_colorband
0x00a81cd0:0x00a81da5, add_colorband
0x00a81db0:0x00a8243a, do_colorband
0x00a82440:0x00a82b8b, colorband_table_RGBA
0x00a82b90:0x00a82c07, colorband_update_sort
0x00a82c10:0x00a82d76, colorband_element_add
0x00a82d80:0x00a82df9, colorband_element_remove
0x00a82e00:0x00a82f6b, BKE_texture_free
0x00a82f70:0x00a8320d, default_tex
0x00a83210:0x00a834c6, add_texture
0x00a834d0:0x00a836a4, default_mtex
0x00a836b0:0x00a8389c, add_mtex
0x00a838a0:0x00a83be4, add_mtex_id
0x00a83bf0:0x00a83d71, BKE_texture_copy
0x00a83d80:0x00a83ed8, localize_texture
0x00a83ee0:0x00a84412, BKE_texture_make_local
0x00a84420:0x00a8451b, give_current_object_texture
0x00a84520:0x00a84543, give_current_lamp_texture
0x00a84550:0x00a84826, set_current_lamp_texture
0x00a84830:0x00a84853, give_current_linestyle_texture
0x00a84860:0x00a84b36, set_current_linestyle_texture
0x00a84b40:0x00a84b6b, give_current_material_texture_node
0x00a84b70:0x00a84bd3, give_current_material_texture
0x00a84be0:0x00a84cd3, give_active_mtex
0x00a84ce0:0x00a84d68, set_active_mtex
0x00a84d70:0x00a850ae, set_current_material_texture
0x00a850b0:0x00a850f0, has_current_material_texture
0x00a850f0:0x00a85113, give_current_world_texture
0x00a85120:0x00a853f6, set_current_world_texture
0x00a85400:0x00a85408, give_current_brush_texture
0x00a85410:0x00a85457, set_current_brush_texture
0x00a85460:0x00a85483, give_current_particle_texture
0x00a85490:0x00a85766, set_current_particle_texture
0x00a85770:0x00a857c8, BKE_add_envmap
0x00a857d0:0x00a8581c, BKE_copy_envmap
0x00a85820:0x00a8585e, BKE_free_envmapdata
0x00a85860:0x00a858a6, BKE_free_envmap
0x00a858b0:0x00a85a35, BKE_add_pointdensity
0x00a85a40:0x00a85bca, tex_set_type
0x00a85bd0:0x00a85c0f, BKE_copy_pointdensity
0x00a85c10:0x00a85c62, BKE_free_pointdensitydata
0x00a85c70:0x00a85ccb, BKE_free_pointdensity
0x00a85cd0:0x00a85cf7, BKE_free_voxeldatadata
0x00a85d00:0x00a85d2b, BKE_free_voxeldata
0x00a85d30:0x00a85da4, BKE_add_voxeldata
0x00a85db0:0x00a85dca, BKE_copy_voxeldata
0x00a85dd0:0x00a85df7, BKE_add_oceantex
0x00a85e00:0x00a85e06, BKE_copy_oceantex
0x00a85e10:0x00a85e16, BKE_free_oceantex
0x00a85e20:0x00a85e5d, BKE_texture_dependsOnTime
0x00a85e60:0x00a85eea, BKE_texture_get_value
0x00a85ef0:0x00a85efd, channels_total_track_sort
0x00a85f00:0x00a85f0d, channels_longest_segment_sort
0x00a85f10:0x00a85f2f, channels_average_error_sort
0x00a85f30:0x00a85f3d, channels_total_track_inverse_sort
0x00a85f40:0x00a85f4d, channels_longest_segment_inverse_sort
0x00a85f50:0x00a85f6f, channels_average_error_inverse_sort
0x00a85f70:0x00a86050, BKE_tracking_distort_v2
0x00a86050:0x00a8612e, BKE_tracking_undistort_v2
0x00a86130:0x00a86156, channels_alpha_sort
0x00a86160:0x00a86186, channels_alpha_inverse_sort
0x00a86190:0x00a862ec, BKE_tracking_marker_insert_0
0x00a862f0:0x00a864df, BKE_tracking_disable_channels_0
0x00a864e0:0x00a866d6, BKE_tracking_free
0x00a866e0:0x00a8681b, BKE_tracking_settings_init
0x00a86820:0x00a86856, BKE_tracking_get_active_tracks
0x00a86860:0x00a86896, BKE_tracking_get_active_plane_tracks
0x00a868a0:0x00a868ce, BKE_tracking_get_active_reconstruction
0x00a868d0:0x00a86920, BKE_tracking_get_camera_object_matrix
0x00a86920:0x00a86bab, BKE_tracking_get_projection_matrix
0x00a86bb0:0x00a86c0b, BKE_tracking_clipboard_free
0x00a86c10:0x00a86d11, BKE_tracking_clipboard_copy_tracks
0x00a86d20:0x00a86d2c, BKE_tracking_clipboard_has_tracks
0x00a86d30:0x00a86e03, BKE_tracking_clipboard_paste_tracks
0x00a86e10:0x00a8716d, BKE_tracking_track_add
0x00a87170:0x00a871c7, BKE_tracking_track_duplicate
0x00a871d0:0x00a871eb, BKE_tracking_track_unique_name
0x00a871f0:0x00a8720a, BKE_tracking_track_free
0x00a87210:0x00a8723a, BKE_tracking_track_flag_set
0x00a87240:0x00a87274, BKE_tracking_track_flag_clear
0x00a87280:0x00a87370, BKE_tracking_track_has_marker_at_frame
0x00a87370:0x00a87488, BKE_tracking_track_has_enabled_marker_at_frame
0x00a87490:0x00a87828, BKE_tracking_track_path_clear
0x00a87830:0x00a88039, BKE_tracking_tracks_join
0x00a88040:0x00a88099, BKE_tracking_track_get_named
0x00a880a0:0x00a88104, BKE_tracking_track_get_indexed
0x00a88110:0x00a8816c, BKE_tracking_track_get_active
0x00a88170:0x00a883a1, BKE_tracking_track_get_mask
0x00a883b0:0x00a8842f, BKE_tracking_track_get_weight_for_marker
0x00a88430:0x00a88809, BKE_tracking_track_select
0x00a88810:0x00a8883d, BKE_tracking_track_deselect
0x00a88840:0x00a8887c, BKE_tracking_tracks_deselect_all
0x00a88880:0x00a889c0, BKE_tracking_marker_insert
0x00a889c0:0x00a88a7b, BKE_tracking_marker_delete
0x00a88a80:0x00a88d81, BKE_tracking_marker_clamp
0x00a88d90:0x00a88e90, BKE_tracking_marker_get
0x00a88e90:0x00a88fa0, BKE_tracking_marker_get_exact
0x00a88fa0:0x00a89446, BKE_tracking_marker_ensure
0x00a89450:0x00a894c2, BKE_tracking_marker_pattern_minmax
0x00a894d0:0x00a89655, BKE_tracking_marker_get_subframe_position
0x00a89660:0x00a8967b, BKE_tracking_plane_track_unique_name
0x00a89680:0x00a8969e, BKE_tracking_plane_track_free
0x00a896a0:0x00a89701, BKE_tracking_plane_track_get_named
0x00a89710:0x00a8976c, BKE_tracking_plane_track_get_active
0x00a89770:0x00a8978e, BKE_tracking_plane_tracks_deselect_all
0x00a89790:0x00a899db, BKE_tracking_plane_marker_insert
0x00a899e0:0x00a89e14, BKE_tracking_plane_track_add
0x00a89e20:0x00a89ece, BKE_tracking_plane_marker_delete
0x00a89ed0:0x00a89fc0, BKE_tracking_plane_marker_get
0x00a89fc0:0x00a8a0d0, BKE_tracking_plane_marker_get_exact
0x00a8a0d0:0x00a8a4cb, BKE_tracking_plane_marker_ensure
0x00a8a4d0:0x00a8a59b, BKE_tracking_object_add
0x00a8a5a0:0x00a8a6f1, BKE_tracking_object_delete
0x00a8a700:0x00a8a722, BKE_tracking_object_unique_name
0x00a8a730:0x00a8a781, BKE_tracking_object_get_named
0x00a8a790:0x00a8a7a2, BKE_tracking_object_get_active
0x00a8a7b0:0x00a8a7de, BKE_tracking_object_get_camera
0x00a8a7e0:0x00a8a7f4, BKE_tracking_object_get_tracks
0x00a8a800:0x00a8a814, BKE_tracking_object_get_plane_tracks
0x00a8a820:0x00a8a834, BKE_tracking_object_get_reconstruction
0x00a8a840:0x00a8a87c, BKE_tracking_camera_shift_get
0x00a8a880:0x00a8a91b, BKE_tracking_camera_to_blender
0x00a8a920:0x00a8aa3e, BKE_tracking_camera_get_reconstructed
0x00a8aa40:0x00a8accf, BKE_tracking_camera_get_reconstructed_interpolate
0x00a8acd0:0x00a8ad29, BKE_tracking_distortion_new
0x00a8ad30:0x00a8ad7d, BKE_tracking_distortion_update
0x00a8ad80:0x00a8ad88, BKE_tracking_distortion_set_threads
0x00a8ad90:0x00a8adc2, BKE_tracking_distortion_copy
0x00a8add0:0x00a8aebc, BKE_tracking_distortion_exec
0x00a8aec0:0x00a8aed6, BKE_tracking_distortion_free
0x00a8aee0:0x00a8b00c, BKE_tracking_undistort_frame
0x00a8b010:0x00a8b13c, BKE_tracking_distort_frame
0x00a8b140:0x00a8b3f6, BKE_tracking_max_distortion_delta_across_bound
0x00a8b400:0x00a8b8d2, BKE_tracking_sample_pattern
0x00a8b8e0:0x00a8bb6c, BKE_tracking_get_pattern_imbuf
0x00a8bb70:0x00a8bd0c, BKE_tracking_get_search_imbuf
0x00a8bd10:0x00a8bd32, BKE_tracking_disable_channels
0x00a8bd40:0x00a8bd4b, BKE_tracking_dopesheet_tag_update
0x00a8bd50:0x00a8c429, BKE_tracking_dopesheet_update
0x00a8c430:0x00a8c6a3, run_configured_detector
0x00a8c6b0:0x00a8c72c, BKE_tracking_detect_fast
0x00a8c730:0x00a8c7b1, BKE_tracking_detect_harris
0x00a8c7c0:0x00a8c8d2, point_markers_correspondences_on_both_image
0x00a8c8e0:0x00a8cba2, track_plane_from_existing_motion
0x00a8cbb0:0x00a8ce72, track_plane_from_existing_motion_0
0x00a8ce80:0x00a8cea4, BKE_tracking_track_plane_from_existing_motion
0x00a8ceb0:0x00a8cff8, BKE_tracking_retrack_plane_from_existing_motion_at_segment
0x00a8d000:0x00a8d0cb, BKE_tracking_homography_between_two_quads
0x00a8d0d0:0x00a8d0fa, track_context_free
0x00a8d100:0x00a8d281, track_get_search_floatbuf
0x00a8d290:0x00a8d46c, configure_and_run_tracker
0x00a8d470:0x00a8d70a, BKE_tracking_context_new
0x00a8d710:0x00a8d737, BKE_tracking_context_free
0x00a8d740:0x00a8d785, BKE_tracking_context_sync
0x00a8d790:0x00a8d796, BKE_tracking_context_sync_user
0x00a8d7a0:0x00a8df6a, BKE_tracking_context_step
0x00a8df70:0x00a8e090, BKE_tracking_context_finish
0x00a8e090:0x00a8e4c2, BKE_tracking_refine_marker
0x00a8e4d0:0x00a8e508, reconstruct_update_solve_cb
0x00a8e510:0x00a8e9d4, reconstruct_retrieve_libmv_tracks
0x00a8e9e0:0x00a8eaa4, BKE_tracking_reconstruction_check
0x00a8eab0:0x00a8ef0e, BKE_tracking_reconstruction_context_new
0x00a8ef10:0x00a8ef42, BKE_tracking_reconstruction_context_free
0x00a8ef50:0x00a8f040, BKE_tracking_reconstruction_solve
0x00a8f040:0x00a8f102, BKE_tracking_reconstruction_finish
0x00a8f110:0x00a8f283, BKE_tracking_reconstruction_scale
0x00a8f290:0x00a8f58f, stabilization_calculate_data
0x00a8f590:0x00a8f733, BKE_tracking_stabilization_data_to_mat4
0x00a8f740:0x00a90377, BKE_tracking_stabilization_data_get_0
0x00a90380:0x00a903ba, BKE_tracking_stabilization_data_get
0x00a903c0:0x00a906c3, BKE_tracking_stabilize_frame
0x00a906d0:0x00a9076c, tracks_map_new
0x00a90770:0x00a90774, tracks_map_get_size
0x00a90780:0x00a907ae, tracks_map_get_indexed_element
0x00a907b0:0x00a9087f, tracks_map_insert
0x00a90880:0x00a90b07, tracks_map_merge
0x00a90b10:0x00a90baa, tracks_map_free
0x00a90bb0:0x00a90c01, tracking_get_search_origin_frame_pixel
0x00a90c10:0x00a90d82, tracking_get_marker_coords_for_tracking
0x00a90d90:0x00a90f36, tracking_set_marker_coords_from_tracking
0x00a90f40:0x00a90ff4, tracking_marker_insert_disabled
0x00a91000:0x00a910ca, tracking_cameraIntrinscisOptionsFromTracking
0x00a910d0:0x00a91181, tracking_trackingCameraFromIntrinscisOptions
0x00a91190:0x00a911ac, tse_cmp
0x00a911b0:0x00a911c7, free_treehash_group
0x00a911d0:0x00a91219, tse_hash
0x00a91220:0x00a91349, BKE_treehash_create_from_treestore
0x00a91350:0x00a91469, BKE_treehash_rebuild_from_treestore
0x00a91470:0x00a91517, BKE_treehash_add_element
0x00a91520:0x00a915af, BKE_treehash_lookup_unused
0x00a915b0:0x00a91609, BKE_treehash_lookup_any
0x00a91610:0x00a9161c, BKE_treehash_free
0x00a91620:0x00a917f9, unit_as_string
0x00a91800:0x00a91883, unit_find_str
0x00a91890:0x00a91a17, unit_scale_str
0x00a91a20:0x00a91cd9, bUnit_AsString
0x00a91ce0:0x00a92203, bUnit_ReplaceString
0x00a92210:0x00a9237f, bUnit_ToUnitAltName
0x00a92380:0x00a92441, bUnit_ClosestScalar
0x00a92450:0x00a92477, bUnit_BaseScalar
0x00a92480:0x00a9248f, bUnit_IsValid
0x00a92490:0x00a924bd, bUnit_GetSystem
0x00a924c0:0x00a924c4, bUnit_GetBaseUnit
0x00a924d0:0x00a924de, bUnit_GetName
0x00a924e0:0x00a924ef, bUnit_GetNameDisplay
0x00a924f0:0x00a92500, bUnit_GetScaler
0x00a92500:0x00a925ae, BKE_world_free_ex
0x00a925b0:0x00a9263c, BKE_world_free
0x00a92640:0x00a92738, add_world
0x00a92740:0x00a92808, BKE_world_copy
0x00a92810:0x00a928cb, localize_world
0x00a928d0:0x00a92aa8, BKE_world_make_local
0x00a92ab0:0x00a92ab3, start_stub
0x00a92ac0:0x00a92ac2, end_stub
0x00a92ad0:0x00a92ad3, append_stub
0x00a92ae0:0x00a92b1d, BKE_movie_handle_get
0x00a92b20:0x00a92b5b, BKE_movie_filepath_get
0x00a92b60:0x00a92b7d, node_alphaover_init
0x00a92b80:0x00a92bea, register_node_type_cmp_alphaover
0x00a92bf0:0x00a92c1a, node_composit_init_bilateralblur
0x00a92c20:0x00a92c8a, register_node_type_cmp_bilateralblur
0x00a92c90:0x00a92cb6, node_composit_init_blur
0x00a92cc0:0x00a92d2d, register_node_type_cmp_blur
0x00a92d30:0x00a92d72, register_node_type_cmp_brightcontrast
0x00a92d80:0x00a92de7, node_composit_init_channel_matte
0x00a92df0:0x00a92e5d, register_node_type_cmp_channel_matte
0x00a92e60:0x00a92ea1, node_composit_init_chroma_matte
0x00a92eb0:0x00a92f1d, register_node_type_cmp_chroma_matte
0x00a92f20:0x00a92f63, node_composit_init_color_matte
0x00a92f70:0x00a92fdd, register_node_type_cmp_color_matte
0x00a92fe0:0x00a93024, node_composit_init_color_spill
0x00a93030:0x00a9309a, register_node_type_cmp_color_spill
0x00a930a0:0x00a93124, node_composit_init_colorbalance
0x00a93130:0x00a9323e, ntreeCompositColorBalanceSyncFromLGG
0x00a93240:0x00a93399, ntreeCompositColorBalanceSyncFromCDL
0x00a933a0:0x00a93423, register_node_type_cmp_colorbalance
0x00a93430:0x00a934f1, register_node_type_cmp_group
0x00a93500:0x00a9354e, register_node_type_cmp_composite
0x00a93550:0x00a93592, register_node_type_cmp_cornerpin
0x00a935a0:0x00a935d4, node_composit_init_crop
0x00a935e0:0x00a9364a, register_node_type_cmp_crop
0x00a93650:0x00a93695, node_composit_init_curves_time
0x00a936a0:0x00a936cf, node_composit_init_curve_vec
0x00a936d0:0x00a936fd, node_composit_init_curve_rgb
0x00a93700:0x00a9377d, register_node_type_cmp_curve_time
0x00a93780:0x00a93803, register_node_type_cmp_curve_vec
0x00a93810:0x00a93893, register_node_type_cmp_curve_rgb
0x00a938a0:0x00a938b9, node_composit_init_despeckle
0x00a938c0:0x00a93914, register_node_type_cmp_despeckle
0x00a93920:0x00a93976, register_node_type_cmp_doubleedgemask
0x00a93980:0x00a939e1, node_composit_init_defocus
0x00a939f0:0x00a93a5a, register_node_type_cmp_defocus
0x00a93a60:0x00a93a8e, node_composit_init_diff_matte
0x00a93a90:0x00a93afd, register_node_type_cmp_diff_matte
0x00a93b00:0x00a93b20, node_composit_init_dilateerode
0x00a93b20:0x00a93b8a, register_node_type_cmp_dilateerode
0x00a93b90:0x00a93bbe, node_composit_init_dblur
0x00a93bc0:0x00a93c2a, register_node_type_cmp_dblur
0x00a93c30:0x00a93c72, register_node_type_cmp_displace
0x00a93c80:0x00a93cb7, node_composit_init_distance_matte
0x00a93cc0:0x00a93d2d, register_node_type_cmp_distance_matte
0x00a93d30:0x00a93d84, register_node_type_cmp_filter
0x00a93d90:0x00a93dd2, register_node_type_cmp_flip
0x00a93de0:0x00a93e22, register_node_type_cmp_gamma
0x00a93e30:0x00a93e85, node_composit_init_glare
0x00a93e90:0x00a93efa, register_node_type_cmp_glare
0x00a93f00:0x00a93f35, node_composit_init_hue_sat
0x00a93f40:0x00a93faa, register_node_type_cmp_hue_sat
0x00a93fb0:0x00a94032, node_composit_init_huecorrect
0x00a94040:0x00a940c3, register_node_type_cmp_huecorrect
0x00a940d0:0x00a94112, register_node_type_cmp_idmask
0x00a94120:0x00a94160, node_composit_free_image
0x00a94160:0x00a941b7, node_composit_copy_image
0x00a941c0:0x00a9422e, node_composit_poll_rlayers
0x00a94230:0x00a94b2b, cmp_node_image_add_render_pass_outputs
0x00a94b30:0x00a94e30, cmp_node_image_verify_outputs
0x00a94e30:0x00a94e45, cmp_node_image_update
0x00a94e50:0x00a94e9a, node_composit_init_image
0x00a94ea0:0x00a94f07, register_node_type_cmp_image
0x00a94f10:0x00a95638, node_cmp_rlayers_force_hidden_passes
0x00a95640:0x00a9565a, node_composit_init_rlayers
0x00a95660:0x00a956b5, register_node_type_cmp_rlayers
0x00a956c0:0x00a95702, register_node_type_cmp_inpaint
0x00a95710:0x00a95719, node_composit_init_invert
0x00a95720:0x00a95771, register_node_type_cmp_invert
0x00a95780:0x00a9579d, node_composit_init_keyingscreen
0x00a957a0:0x00a95807, register_node_type_cmp_keyingscreen
0x00a95810:0x00a95865, node_composit_init_keying
0x00a95870:0x00a958da, register_node_type_cmp_keying
0x00a958e0:0x00a9590e, node_composit_init_lensdist
0x00a95910:0x00a9597a, register_node_type_cmp_lensdist
0x00a95980:0x00a9598d, node_composit_init_view_levels
0x00a95990:0x00a959f7, register_node_type_cmp_view_levels
0x00a95a00:0x00a95a2a, node_composit_init_luma_matte
0x00a95a30:0x00a95a9d, register_node_type_cmp_luma_matte
0x00a95aa0:0x00a95ae2, register_node_type_cmp_mapuv
0x00a95af0:0x00a95b04, node_composit_init_map_value
0x00a95b10:0x00a95b7a, register_node_type_cmp_map_value
0x00a95b80:0x00a95bc2, register_node_type_cmp_map_range
0x00a95bd0:0x00a95c21, register_node_type_cmp_math
0x00a95c30:0x00a95c70, node_composit_init_mask
0x00a95c70:0x00a95cd4, register_node_type_cmp_mask
0x00a95ce0:0x00a95d34, register_node_type_cmp_mix_rgb
0x00a95d40:0x00a95d84, init
0x00a95d90:0x00a95df3, register_node_type_cmp_movieclip
0x00a95e00:0x00a95e1f, storage_copy
0x00a95e20:0x00a95e42, storage_free
0x00a95e50:0x00a95e6a, init_0
0x00a95e70:0x00a95e9a, label
0x00a95ea0:0x00a95f12, register_node_type_cmp_moviedistortion
0x00a95f20:0x00a95f62, register_node_type_cmp_normal
0x00a95f70:0x00a95fb2, register_node_type_cmp_normalize
0x00a95fc0:0x00a96000, free_output_file
0x00a96000:0x00a96064, copy_output_file
0x00a96070:0x00a960ca, unique_path_unique_check
0x00a960d0:0x00a9612a, unique_layer_unique_check
0x00a96130:0x00a96235, update_output_file
0x00a96240:0x00a962a8, ntreeCompositOutputFileUniquePath
0x00a962b0:0x00a9631b, ntreeCompositOutputFileUniqueLayer
0x00a96320:0x00a964cd, ntreeCompositOutputFileAddSocket
0x00a964d0:0x00a96580, init_output_file
0x00a96580:0x00a96613, ntreeCompositOutputFileRemoveActiveSocket
0x00a96620:0x00a966be, ntreeCompositOutputFileSetPath
0x00a966c0:0x00a96761, ntreeCompositOutputFileSetLayer
0x00a96770:0x00a967e4, register_node_type_cmp_output_file
0x00a967f0:0x00a9680d, init_1
0x00a96810:0x00a9687a, register_node_type_cmp_planetrackdeform
0x00a96880:0x00a968c2, register_node_type_cmp_premulkey
0x00a968d0:0x00a9691b, register_node_type_cmp_rgb
0x00a96920:0x00a9692d, node_composit_init_rotate
0x00a96930:0x00a96981, register_node_type_cmp_rotate
0x00a96990:0x00a96a06, node_composite_update_scale
0x00a96a10:0x00a96a63, register_node_type_cmp_scale
0x00a96a70:0x00a96ab2, register_node_type_cmp_sephsva
0x00a96ac0:0x00a96b02, register_node_type_cmp_combhsva
0x00a96b10:0x00a96b52, register_node_type_cmp_seprgba
0x00a96b60:0x00a96ba2, register_node_type_cmp_combrgba
0x00a96bb0:0x00a96bf2, register_node_type_cmp_sepycca
0x00a96c00:0x00a96c42, register_node_type_cmp_combycca
0x00a96c50:0x00a96c92, register_node_type_cmp_sepyuva
0x00a96ca0:0x00a96ce2, register_node_type_cmp_combyuva
0x00a96cf0:0x00a96d32, register_node_type_cmp_setalpha
0x00a96d40:0x00a96d8e, node_composit_init_splitviewer
0x00a96d90:0x00a96e06, register_node_type_cmp_splitviewer
0x00a96e10:0x00a96e36, init_2
0x00a96e40:0x00a96e8d, register_node_type_cmp_stabilize2d
0x00a96e90:0x00a96ebe, init_3
0x00a96ec0:0x00a96f2a, register_node_type_cmp_sunbeams
0x00a96f30:0x00a96f72, register_node_type_cmp_texture
0x00a96f80:0x00a96fd6, node_composit_init_tonemap
0x00a96fe0:0x00a9704a, register_node_type_cmp_tonemap
0x00a97050:0x00a9706d, init_4
0x00a97070:0x00a970d4, register_node_type_cmp_trackpos
0x00a970e0:0x00a97122, register_node_type_cmp_transform
0x00a97130:0x00a9714d, node_composit_init_translate
0x00a97150:0x00a971ba, register_node_type_cmp_translate
0x00a971c0:0x00a971d7, node_composit_init_valtorgb
0x00a971e0:0x00a97263, register_node_type_cmp_valtorgb
0x00a97270:0x00a972c1, register_node_type_cmp_rgbtobw
0x00a972d0:0x00a9731b, register_node_type_cmp_value
0x00a97320:0x00a9734d, node_composit_init_vecblur
0x00a97350:0x00a973ba, register_node_type_cmp_vecblur
0x00a973c0:0x00a9741a, node_composit_init_viewer
0x00a97420:0x00a97496, register_node_type_cmp_viewer
0x00a974a0:0x00a974e2, register_node_type_cmp_zcombine
0x00a974f0:0x00a97505, node_composit_init_bokehblur
0x00a97510:0x00a97561, register_node_type_cmp_bokehblur
0x00a97570:0x00a975ad, node_composit_init_bokehimage
0x00a975b0:0x00a97617, register_node_type_cmp_bokehimage
0x00a97620:0x00a97663, node_composit_init_boxmask
0x00a97670:0x00a976da, register_node_type_cmp_boxmask
0x00a976e0:0x00a97723, node_composit_init_ellipsemask
0x00a97730:0x00a977b3, register_node_type_cmp_ellipsemask
0x00a977c0:0x00a97811, register_node_type_cmp_switch
0x00a97820:0x00a978c8, node_composit_init_colorcorrection
0x00a978d0:0x00a97953, register_node_type_cmp_colorcorrection
0x00a97960:0x00a979a2, register_node_type_cmp_pixelate
0x00a979b0:0x00a97a67, foreach_nodeclass
0x00a97a70:0x00a97a9f, free_node_cache
0x00a97aa0:0x00a97ae9, free_cache
0x00a97af0:0x00a97b9a, localize
0x00a97ba0:0x00a97bb7, composite_node_add_init
0x00a97bc0:0x00a97bed, composite_get_from_context
0x00a97bf0:0x00a97c19, update
0x00a97c20:0x00a97d54, local_merge
0x00a97d60:0x00a97d6e, local_sync
0x00a97d70:0x00a97e6d, register_node_tree_type_cmp
0x00a97e70:0x00a97e72, ntreeCompositExecTree
0x00a97e80:0x00a97ec3, ntreeCompositForceHidden
0x00a97ed0:0x00a97f5a, ntreeCompositTagRender
0x00a97f60:0x00a98130, ntreeCompositTagAnimated
0x00a98130:0x00a98188, ntreeCompositTagGenerators
0x00a98190:0x00a98410, ntreeCompositClearTags
0x00a98410:0x00a98435, cmp_node_update_default
0x00a98440:0x00a9845a, cmp_node_poll_default
0x00a98460:0x00a98493, cmp_node_type_base
0x00a984a0:0x00a984d7, gpu_shader_camera
0x00a984e0:0x00a985db, node_shader_exec_camera
0x00a985e0:0x00a98660, register_node_type_sh_camera
0x00a98660:0x00a98672, group_freeexec
