0x00402570:0x00402590, _ZN21POVMS_MessageReceiver17FunctionHandlerOO4CallER13POVMS_MessageS2_i.part.0
0x005050e0:0x00505122, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferC2EPN8pov_base7OStreamEbb
0x00505130:0x00505132, _ZN12pov_frontend13MessageOutput10RenderDoneEP9POVMSDataS2_i
0x00505140:0x00505254, _ZN12pov_frontend13MessageOutput6PrintfEiPKcz.constprop.3
0x00505260:0x00505374, _ZN12pov_frontend13MessageOutput6PrintfEiPKcz.constprop.4
0x00505380:0x0050602d, _ZN12pov_frontend13MessageOutput13RenderOptionsEP9POVMSDataS2_i
0x00506030:0x00506144, _ZN12pov_frontend13MessageOutput6PrintfEiPKcz.constprop.5
0x00506150:0x005062d7, _ZN12pov_frontend13MessageOutput15ParseStatisticsEP9POVMSDataS2_i
0x005062e0:0x00506608, _ZN12pov_frontend13MessageOutput15FrameStatisticsEP9POVMSDataS2_i
0x00506610:0x00506abe, _ZN12pov_frontend13MessageOutput8InitInfoEP9POVMSDataS2_i
0x00506ac0:0x00507176, _ZN12pov_frontend13MessageOutput13RenderStartedEP9POVMSDataS2_i
0x00507180:0x00507df1, _ZN12pov_frontend13MessageOutput16RenderStatisticsEP9POVMSDataS2_i
0x00507e00:0x00508180, _ZN12pov_frontend13MessageOutputC2EPv
0x00508180:0x005081a5, _ZN12pov_frontend13MessageOutputD2Ev
0x005081b0:0x005081dd, _ZN12pov_frontend13MessageOutputD0Ev
0x005081e0:0x00508243, _ZN12pov_frontend13MessageOutput9PrintfileEiPKcmi
0x00508250:0x00508371, _ZN12pov_frontend13MessageOutput6PrintfEiPKcz
0x00508380:0x005087e5, _ZN12pov_frontend13MessageOutput8ProgressEP9POVMSDataS2_i
0x005087f0:0x005088b7, _ZN12pov_frontend13MessageOutput9DebugInfoEP9POVMSDataS2_i
0x005088c0:0x00508a57, _ZN12pov_frontend13MessageOutput7WarningEP9POVMSDataS2_i
0x00508a60:0x00508c77, _ZN12pov_frontend13MessageOutput10FatalErrorEP9POVMSDataS2_i
0x00508c80:0x00508e17, _ZN12pov_frontend13MessageOutput5ErrorEP9POVMSDataS2_i
0x00508e20:0x00508e4a, _ZN12pov_frontend13MessageOutput5FlushEi
0x00508e50:0x00509052, _ZN12pov_frontend13MessageOutput11FileMessageEiP9POVMSData
0x00509060:0x005090c4, _ZN12pov_frontend13MessageOutput21GetOptionSwitchStringEP9POVMSDatajb
0x005090d0:0x005090d2, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEED2Ev
0x005090e0:0x005090e5, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEED0Ev
0x005090f0:0x00509141, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEE4CallEP9POVMSDataS5_i
0x00509150:0x0050953f, _ZN12pov_frontend20ProcessRenderOptions24ReadSpecialSwitchHandlerEPN8pov_base14ProcessOptions16Cmd_Parser_TableEPcP9POVMSDatab
0x00509540:0x00509a7c, _ZN12pov_frontend20ProcessRenderOptions24ReadSpecialOptionHandlerEPN8pov_base14ProcessOptions16INI_Parser_TableEPcP9POVMSData
0x00509a80:0x00509fd8, _ZN12pov_frontend20ProcessRenderOptions25WriteSpecialOptionHandlerEPN8pov_base14ProcessOptions16INI_Parser_TableEP9POVMSDataPNS1_11OTextStreamE
0x00509fe0:0x00509ff3, _ZN12pov_frontend20ProcessRenderOptions17WriteOptionFilterEPN8pov_base14ProcessOptions16INI_Parser_TableE
0x0050a000:0x0050a25a, _ZN12pov_frontend20ProcessRenderOptions20ProcessUnknownStringEPcP9POVMSData
0x0050a260:0x0050a2a5, _ZN12pov_frontend20ProcessRenderOptions16OpenFileForWriteEPKcP9POVMSData
0x0050a2b0:0x0050a2cc, _ZN12pov_frontend20ProcessRenderOptionsC2Ev
0x0050a2d0:0x0050a2dc, _ZN12pov_frontend20ProcessRenderOptionsD2Ev
0x0050a2e0:0x0050a8de, _ZN12pov_frontend20ProcessRenderOptions17OpenINIFileStreamEPKcjPcP9POVMSData
0x0050a8e0:0x0050a92a, _ZN12pov_frontend20ProcessRenderOptions15OpenFileForReadEPKcP9POVMSData
0x0050a930:0x0050a93b, _ZN12pov_frontend14RenderFrontend13RenderStartedER13POVMS_MessageS2_i
0x0050a940:0x0050a94b, _ZN12pov_frontend14RenderFrontend10RenderDoneER13POVMS_MessageS2_i
0x0050a950:0x0050aa1d, _ZN12pov_frontend14RenderFrontendC2EPvS1_
0x0050aa20:0x0050aa36, _ZN12pov_frontend14RenderFrontendD2Ev
0x0050aa40:0x0050aa63, _ZN12pov_frontend14RenderFrontendD0Ev
0x0050aa70:0x0050abbd, _ZN12pov_frontend14RenderFrontend11StartRenderER12POVMS_Object
0x0050abc0:0x0050ac8c, _ZN12pov_frontend14RenderFrontend10StopRenderEv
0x0050ac90:0x0050ac92, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEED2Ev
0x0050aca0:0x0050aca5, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEED0Ev
0x0050acb0:0x0050ad01, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEE4CallER13POVMS_MessageS5_i
0x0050ad10:0x0050b8e8, spec_qsort
0x0050b8f0:0x0050b955, __libc_csu_init
0x0050b960:0x0050b962, __libc_csu_fini
