0x004021c0:0x004021ea, _start
0x004dcf66:0x004dcf8b, debug_cgraph_node
0x004dcf8b:0x004dcfe8, dump_cgraph
0x004dcfe8:0x004dcffe, debug_cgraph
0x004dcffe:0x004dd0e5, change_decl_assembler_name
0x004dd0e5:0x004dd164, cgraph_add_asm_node
0x004dd164:0x004dd199, cgraph_function_possibly_inlined_p
0x004dd199:0x004dd30f, cgraph_clone_edge
0x004dd30f:0x004dd690, cgraph_clone_node
0x004dd690:0x004dd7ef, clone_function_name
0x004dd7ef:0x004ddcce, cgraph_create_virtual_clone
0x004ddcce:0x004ddd47, cgraph_unnest_node
0x004ddd47:0x004dde3a, cgraph_function_body_availability
0x004dde3a:0x004de0bf, cgraph_add_new_function
0x004de0bf:0x004de11b, cgraph_node_can_be_local_p
0x004de11b:0x004de283, cgraph_make_decl_local
0x004de283:0x004de36d, cgraph_make_node_local
0x004de36d:0x004de3de, cgraph_set_nothrow_flag
0x004de3de:0x004de453, cgraph_set_readonly_flag
0x004de453:0x004de4d8, cgraph_set_pure_flag
0x004de4d8:0x004de559, cgraph_set_looping_const_or_pure_flag
0x004de559:0x004de578, gimple_seq_first_0
0x004de578:0x004de5b1, bb_seq_1
0x004de5b1:0x004de5c5, gimple_code_3
0x004de5c5:0x004de5d8, gss_for_code_3
0x004de5d8:0x004de5f9, gimple_statement_structure_3
0x004de5f9:0x004de634, gimple_has_ops_3
0x004de634:0x004de645, gimple_num_ops_1
0x004de645:0x004de693, gimple_ops_3
0x004de693:0x004de6d7, gimple_op_3
0x004de6d7:0x004de718, gimple_op_ptr
0x004de718:0x004de738, is_gimple_call_2
0x004de738:0x004de757, gimple_call_lhs_0
0x004de757:0x004de776, gimple_call_lhs_ptr
0x004de776:0x004de795, gimple_call_fn_2
0x004de795:0x004de7cf, gimple_call_fndecl_2
0x004de7cf:0x004de7f2, gimple_call_num_args_0
0x004de7f2:0x004de817, gimple_call_arg_ptr
0x004de817:0x004de829, gimple_omp_parallel_child_fn
0x004de829:0x004de83b, gimple_omp_task_child_fn
0x004de83b:0x004de84d, gimple_omp_task_copy_fn
0x004de84d:0x004de8ae, gsi_start_bb_0
0x004de8ae:0x004de8be, gsi_end_p_1
0x004de8be:0x004de8db, gsi_next_1
0x004de8db:0x004de8e8, gsi_stmt_1
0x004de8e8:0x004dea50, record_reference
0x004dea50:0x004deb1a, reset_inline_failed
0x004deb1a:0x004deb9b, compute_call_stmt_bb_frequency
0x004deb9b:0x004df075, build_cgraph_edges
0x004df075:0x004df0d1, record_references_in_initializer
0x004df0d1:0x004df2c1, rebuild_cgraph_edges
0x004df2c1:0x004df2e3, remove_cgraph_callee_edges
0x004df2e3:0x004df301, VEC_tree_base_length_4
0x004df301:0x004df33b, VEC_tree_base_space_3
0x004df33b:0x004df380, VEC_tree_base_quick_push_4
0x004df380:0x004df3b4, VEC_tree_base_truncate_0
0x004df3b4:0x004df3d4, VEC_tree_base_address_0
0x004df3d4:0x004df441, VEC_tree_gc_reserve_3
0x004df441:0x004df490, VEC_tree_gc_safe_push_2
0x004df490:0x004df4ac, VEC_tree_heap_alloc_0
0x004df4ac:0x004df4e1, VEC_tree_heap_free_0
0x004df4e1:0x004df516, VEC_ipa_opt_pass_heap_free_0
0x004df516:0x004df534, VEC_edge_base_length_12
0x004df534:0x004df55e, VEC_edge_base_index_12
0x004df55e:0x004df596, single_succ_p_8
0x004df596:0x004df5f1, single_succ_edge_7
0x004df5f1:0x004df610, gimple_seq_first_1
0x004df610:0x004df630, gimple_seq_last_1
0x004df630:0x004df669, bb_seq_2
0x004df669:0x004df67d, gimple_code_4
0x004df67d:0x004df690, gss_for_code_4
0x004df690:0x004df6b1, gimple_statement_structure_4
0x004df6b1:0x004df6c3, gimple_bb_2
0x004df6c3:0x004df6d4, gimple_location_0
0x004df6d4:0x004df70f, gimple_has_ops_4
0x004df70f:0x004df74b, gimple_has_mem_ops_0
0x004df74b:0x004df778, gimple_vdef_0
0x004df778:0x004df7b4, update_stmt_0
0x004df7b4:0x004df7c5, gimple_num_ops_2
0x004df7c5:0x004df813, gimple_ops_4
0x004df813:0x004df857, gimple_op_4
0x004df857:0x004df8c2, gimple_set_op_0
0x004df8c2:0x004df8e2, is_gimple_call_3
0x004df8e2:0x004df92a, gimple_call_set_lhs
0x004df92a:0x004df949, gimple_call_fn_3
0x004df949:0x004df98c, gimple_call_set_fndecl
0x004df98c:0x004df9c6, gimple_call_fndecl_3
0x004df9c6:0x004dfa08, gimple_call_set_tail
0x004dfa08:0x004dfa4a, gimple_call_set_cannot_inline
0x004dfa4a:0x004dfa8c, gimple_call_set_from_thunk
0x004dfa8c:0x004dfaed, gsi_start_bb_1
0x004dfaed:0x004dfb4e, gsi_last_bb_0
0x004dfb4e:0x004dfb5e, gsi_end_p_2
0x004dfb5e:0x004dfb7b, gsi_next_2
0x004dfb7b:0x004dfb88, gsi_stmt_2
0x004dfb88:0x004dfba6, VEC_ipa_replace_map_p_base_length
0x004dfba6:0x004dfbd0, VEC_ipa_replace_map_p_base_index
0x004dfbd0:0x004dfc1d, VEC_cgraph_edge_p_base_iterate_0
0x004dfc1d:0x004dfc5a, gimple_in_ssa_p_0
0x004dfc5a:0x004dfd40, record_cdtor_fn
0x004dfd40:0x004dfe7e, build_cdtor
0x004dfe7e:0x004dfefa, compare_ctor
0x004dfefa:0x004dff76, compare_dtor
0x004dff76:0x004e01c9, cgraph_build_cdtor_fns
0x004e01c9:0x004e036d, cgraph_decide_is_function_needed
0x004e036d:0x004e04ff, cgraph_process_new_functions
0x004e04ff:0x004e062a, cgraph_reset_node
0x004e062a:0x004e06ad, cgraph_lower_function
0x004e06ad:0x004e0824, cgraph_finalize_function
0x004e0824:0x004e0878, cgraph_mark_if_needed
0x004e0878:0x004e08ad, clone_of_p
0x004e08ad:0x004e13b8, verify_cgraph_node
0x004e13b8:0x004e140d, verify_cgraph
0x004e140d:0x004e1470, cgraph_output_pending_asms
0x004e1470:0x004e1520, cgraph_analyze_function
0x004e1520:0x004e16ef, process_function_and_variable_attributes
0x004e16ef:0x004e1bde, cgraph_analyze_functions
0x004e1bde:0x004e1c69, cgraph_finalize_compilation_unit
0x004e1c69:0x004e1e47, cgraph_mark_functions_to_output
0x004e1e47:0x004e1f4f, init_lowered_empty_function
0x004e1f4f:0x004e23ee, thunk_adjust
0x004e23ee:0x004e2dc3, assemble_thunk
0x004e2dc3:0x004e2f9a, cgraph_expand_function
0x004e2f9a:0x004e2fc1, cgraph_inline_p
0x004e2fc1:0x004e3121, cgraph_expand_all_functions
0x004e3121:0x004e3469, cgraph_output_in_order
0x004e3469:0x004e34bf, cgraph_preserve_function_body_p
0x004e34bf:0x004e35b2, ipa_passes
0x004e35b2:0x004e381b, cgraph_optimize
0x004e381b:0x004e3aae, cgraph_build_static_cdtor
0x004e3aae:0x004e3acb, init_cgraph
0x004e3acb:0x004e3b5d, update_call_expr
0x004e3b5d:0x004e3db3, cgraph_copy_node_for_versioning
0x004e3db3:0x004e3edd, cgraph_function_versioning
0x004e3edd:0x004e41c6, save_inline_function_body
0x004e41c6:0x004e4322, cgraph_materialize_clone
0x004e4322:0x004e45ee, cgraph_redirect_edge_call_stmt_to_callee
0x004e45ee:0x004e4ad0, cgraph_materialize_all_clones
0x004e4ad0:0x004e4ae1, rhs_regno_4
0x004e4ae1:0x004e4aff, VEC_edge_base_length_13
0x004e4aff:0x004e4b29, VEC_edge_base_index_13
0x004e4b29:0x004e4b61, single_succ_p_9
0x004e4b61:0x004e4b97, single_pred_p_5
0x004e4b97:0x004e4bf2, single_succ_edge_8
0x004e4bf2:0x004e4c4b, single_pred_edge_3
0x004e4c4b:0x004e4c68, single_pred_2
0x004e4c68:0x004e4c87, REG_N_SETS_0
0x004e4c87:0x004e4cb3, end_hard_regno_1
0x004e4cb3:0x004e4d04, add_to_hard_reg_set_0
0x004e4d04:0x004e4d43, df_lr_get_bb_info
0x004e4d43:0x004e4d61, VEC_reg_stat_type_base_length
0x004e4d61:0x004e4d94, VEC_reg_stat_type_base_index
0x004e4d94:0x004e4dea, VEC_reg_stat_type_base_iterate
0x004e4dea:0x004e4e24, VEC_reg_stat_type_base_space
0x004e4e24:0x004e4e44, VEC_reg_stat_type_base_address
0x004e4e44:0x004e4e79, VEC_reg_stat_type_heap_free
0x004e4e79:0x004e4eee, VEC_reg_stat_type_heap_reserve_exact
0x004e4eee:0x004e4f98, VEC_reg_stat_type_heap_safe_grow
0x004e4f98:0x004e5036, VEC_reg_stat_type_heap_safe_grow_cleared
0x004e5036:0x004e50a1, combine_split_insns
0x004e50a1:0x004e5438, find_single_use_1
0x004e5438:0x004e5579, find_single_use
0x004e5579:0x004e56f8, do_SUBST
0x004e56f8:0x004e5795, do_SUBST_INT
0x004e5795:0x004e5849, do_SUBST_MODE
0x004e5849:0x004e5b70, combine_validate_cost
0x004e5b70:0x004e5c79, delete_noop_moves
0x004e5c79:0x004e6016, create_log_links
0x004e6016:0x004e6092, clear_log_links
0x004e6092:0x004e6ba0, combine_instructions
0x004e6ba0:0x004e6c23, init_reg_last
0x004e6c23:0x004e6e37, setup_incoming_promotions
0x004e6e37:0x004e7176, set_nonzero_bits_and_sign_copies
0x004e7176:0x004e79c2, can_combine_p
0x004e79c2:0x004e7cdc, combinable_i3pat
0x004e7cdc:0x004e7dd0, contains_muldiv
0x004e7dd0:0x004e81be, cant_combine_insn_p
0x004e81be:0x004e82b1, likely_spilled_retval_1
0x004e82b1:0x004e8575, likely_spilled_retval_p
0x004e8575:0x004e85bf, adjust_for_new_dest
0x004e85bf:0x004e868a, can_change_dest_mode
0x004e868a:0x004e8729, reg_subword_p
0x004e8729:0x004e883e, propagate_for_debug
0x004e883e:0x004e88d1, update_cfg_for_uncondjump
0x004e88d1:0x004edb8a, try_combine
0x004edb8a:0x004edc59, undo_all
0x004edc59:0x004edcab, undo_commit
0x004edcab:0x004eed6a, find_split_point
0x004eed6a:0x004ef79b, subst
0x004ef79b:0x004f14b3, combine_simplify_rtx
0x004f14b3:0x004f2a8c, simplify_if_then_else
0x004f2a8c:0x004f387c, simplify_set
0x004f387c:0x004f3a48, simplify_logical
0x004f3a48:0x004f421e, expand_compound_operation
0x004f421e:0x004f464d, expand_field_assignment
0x004f464d:0x004f53d6, make_extraction
0x004f53d6:0x004f5567, extract_left_shift
0x004f5567:0x004f639c, make_compound_operation
0x004f639c:0x004f6409, get_pos_from_mask
0x004f6409:0x004f685b, canon_reg_for_combine
0x004f685b:0x004f6881, gen_lowpart_or_truncate
0x004f6881:0x004f82e3, force_to_mode
0x004f82e3:0x004f8cdc, if_then_else_cond
0x004f8cdc:0x004f934c, known_cond
0x004f934c:0x004f9494, rtx_equal_for_field_assignment_p
0x004f9494:0x004f9c81, make_field_assignment
0x004f9c81:0x004fa1e4, apply_distributive_law
0x004fa1e4:0x004fa410, distribute_and_simplify_rtx
0x004fa410:0x004fa719, simplify_and_const_int_1
0x004fa719:0x004fa7bf, simplify_and_const_int
0x004fa7bf:0x004faa16, reg_nonzero_bits_for_combine
0x004faa16:0x004fabf9, reg_num_sign_bit_copies_for_combine
0x004fabf9:0x004fac91, extended_count
0x004fac91:0x004faed4, merge_outer_ops
0x004faed4:0x004fb060, try_widen_shift_mode
0x004fb060:0x004fccba, simplify_shift_const_1
0x004fccba:0x004fcd61, simplify_shift_const
0x004fcd61:0x004fd287, recog_for_combine
0x004fd287:0x004fd516, gen_lowpart_for_combine
0x004fd516:0x0050078c, simplify_comparison
0x0050078c:0x005009f4, count_rtxs
0x005009f4:0x00500c79, update_table_tick
0x00500c79:0x005010b3, record_value_for_reg
0x005010b3:0x0050127b, record_dead_and_set_regs_1
0x0050127b:0x005014e2, record_dead_and_set_regs
0x005014e2:0x005016fa, record_promoted_value
0x005016fa:0x00501791, reg_truncated_to_mode
0x00501791:0x005018e0, record_truncated_value
0x005018e0:0x00501909, record_truncated_values
0x00501909:0x00501a50, check_promoted_subreg
0x00501a50:0x00501e73, get_last_value_validate
0x00501e73:0x005020b3, get_last_value
0x005020b3:0x00502313, use_crosses_set_p
0x00502313:0x005023c8, reg_dead_at_p_1
0x005023c8:0x0050259b, reg_dead_at_p
0x0050259b:0x005027ac, mark_used_regs_combine
0x005027ac:0x005027f3, remove_death
0x005027f3:0x00502e55, move_deaths
0x00502e55:0x00502fe2, reg_bitfield_target_p
0x00502fe2:0x0050302f, next_nonnote_nondebug_insn
0x0050302f:0x0050411e, distribute_notes
0x0050411e:0x005044d7, distribute_links
0x005044d7:0x00504538, unmentioned_reg_p_1
0x00504538:0x0050455f, unmentioned_reg_p
0x0050455f:0x005045a2, dump_combine_stats
0x005045a2:0x005045e5, dump_combine_total_stats
0x005045e5:0x005045f6, gate_handle_combine
0x005045f6:0x00504689, rest_of_handle_combine
0x00504689:0x0050469a, rhs_regno_5
0x0050469a:0x005046ea, combine_stack_adjustments
0x005046ea:0x00504766, stack_memref_p
0x00504766:0x005048ca, single_set_for_csa
0x005048ca:0x00504902, free_csa_reflist
0x00504902:0x0050499c, record_one_stack_ref
0x0050499c:0x00504b7b, try_apply_stack_adjustment
0x00504b7b:0x00504ca6, record_stack_refs
0x00504ca6:0x00504fd6, adjust_frame_related_expr
0x00504fd6:0x005054fb, combine_stack_adjustments_for_block
0x005054fb:0x0050550c, gate_handle_stack_adjustments
0x0050550c:0x00505543, rest_of_handle_stack_adjustments
0x00505543:0x005055cc, vconcat_length
0x005055cc:0x0050567f, vconcat_copy
0x0050567f:0x0050575f, concat_length
0x0050575f:0x0050584d, concat_copy
0x0050584d:0x0050592d, concat_copy2
0x0050592d:0x00505a66, concat
0x00505a66:0x00505bb8, reconcat
0x00505bb8:0x00505d99, convert_to_pointer
0x00505d99:0x00506159, strip_float_extensions
0x00506159:0x00506eb7, convert_to_real
0x00506eb7:0x005080a4, convert_to_integer
0x005080a4:0x005082ba, convert_to_complex
0x005082ba:0x0050834c, convert_to_vector
0x0050834c:0x0050854b, convert_to_fixed
0x0050854b:0x0050857d, gcov_position
0x0050857d:0x0050859c, gcov_is_error
0x0050859c:0x005085d3, from_file
0x005085d3:0x005086ec, gcov_open
0x005086ec:0x00508778, gcov_close
0x00508778:0x005087d2, gcov_magic
0x005087d2:0x00508835, gcov_allocate
0x00508835:0x00508899, gcov_write_block
0x00508899:0x0050891e, gcov_write_words
0x0050891e:0x00508943, gcov_write_unsigned
0x00508943:0x005089ce, gcov_write_string
0x005089ce:0x00508a14, gcov_write_tag
0x00508a14:0x00508ae6, gcov_write_length
0x00508ae6:0x00508c80, gcov_read_words
0x00508c80:0x00508cb9, gcov_read_unsigned
0x00508cb9:0x00508d11, gcov_read_counter
0x00508d11:0x00508d3a, gcov_read_string
0x00508d3a:0x00508dc8, gcov_read_summary
0x00508dc8:0x00508e75, gcov_sync
0x00508e75:0x00508e8e, get_gcov_type
0x00508e8e:0x00508ea7, get_gcov_unsigned_t
0x00508ea7:0x00508ecf, htab_counts_entry_hash
0x00508ecf:0x00508f1b, htab_counts_entry_eq
0x00508f1b:0x00508f4e, htab_counts_entry_del
0x00508f4e:0x005095f2, read_counts_file
0x005095f2:0x0050988c, get_coverage_counts
0x0050988c:0x00509a27, coverage_counter_alloc
0x00509a27:0x00509ac5, tree_coverage_counter_ref
0x00509ac5:0x00509b85, tree_coverage_counter_addr
0x00509b85:0x00509dfc, coverage_checksum_string
0x00509dfc:0x00509e81, compute_checksum
0x00509e81:0x00509fe7, coverage_begin_output
0x00509fe7:0x0050a124, coverage_end_function
0x0050a124:0x0050a22c, build_fn_info_type
0x0050a22c:0x0050a3ad, build_fn_info_value
0x0050a3ad:0x0050a4cb, build_ctr_info_type
0x0050a4cb:0x0050a72b, build_ctr_info_value
0x0050a72b:0x0050ad91, build_gcov_info
0x0050ad91:0x0050af5d, create_coverage
0x0050af5d:0x0050b102, coverage_init
0x0050b102:0x0050b152, coverage_finish
0x0050b152:0x0050b1a3, cplus_demangle_fill_name
0x0050b1a3:0x0050b1f4, cplus_demangle_fill_extended_operator
0x0050b1f4:0x0050b24e, cplus_demangle_fill_ctor
0x0050b24e:0x0050b2a8, cplus_demangle_fill_dtor
0x0050b2a8:0x0050b306, d_make_empty
0x0050b306:0x0050b3b0, d_make_comp
0x0050b3b0:0x0050b3fa, d_make_name
0x0050b3fa:0x0050b44b, d_make_builtin_type
0x0050b44b:0x0050b48e, d_make_operator
0x0050b48e:0x0050b4d7, d_make_extended_operator
0x0050b4d7:0x0050b527, d_make_default_arg
0x0050b527:0x0050b570, d_make_ctor
0x0050b570:0x0050b5b9, d_make_dtor
0x0050b5b9:0x0050b5fc, d_make_template_param
0x0050b5fc:0x0050b63f, d_make_function_param
0x0050b63f:0x0050b68f, d_make_sub
0x0050b68f:0x0050b72b, cplus_demangle_mangled_name
0x0050b72b:0x0050b790, has_return_type
0x0050b790:0x0050b7e1, is_ctor_dtor_or_conversion
0x0050b7e1:0x0050b936, d_encoding
0x0050b936:0x0050bb11, d_name
0x0050bb11:0x0050bc10, d_nested_name
0x0050bc10:0x0050bdab, d_prefix
0x0050bdab:0x0050befb, d_unqualified_name
0x0050befb:0x0050bf4f, d_source_name
0x0050bf4f:0x0050c009, d_number
0x0050c009:0x0050c053, d_number_component
0x0050c053:0x0050c189, d_identifier
0x0050c189:0x0050c336, d_operator_name
0x0050c336:0x0050c376, d_make_character
0x0050c376:0x0050c5d8, d_java_resource
0x0050c5d8:0x0050ca72, d_special_name
0x0050ca72:0x0050cb70, d_call_offset
0x0050cb70:0x0050cce9, d_ctor_dtor_name
0x0050cce9:0x0050d515, cplus_demangle_type
0x0050d515:0x0050d64e, d_cv_qualifiers
0x0050d64e:0x0050d70c, d_function_type
0x0050d70c:0x0050d845, d_parmlist
0x0050d845:0x0050d8e8, d_bare_function_type
0x0050d8e8:0x0050d902, d_class_enum_type
0x0050d902:0x0050da6d, d_array_type
0x0050da6d:0x0050db31, d_vector_type
0x0050db31:0x0050dc51, d_pointer_to_member_type
0x0050dc51:0x0050dce4, d_compact_number
0x0050dce4:0x0050dd6e, d_template_param
0x0050dd6e:0x0050ded3, d_template_args
0x0050ded3:0x0050df8f, d_template_arg
0x0050df8f:0x0050e09f, d_exprlist
0x0050e09f:0x0050e5f1, d_expression
0x0050e5f1:0x0050e7c7, d_expr_primary
0x0050e7c7:0x0050e991, d_local_name
0x0050e991:0x0050e9ec, d_discriminator
0x0050e9ec:0x0050eb44, d_lambda
0x0050eb44:0x0050ec36, d_unnamed_type
0x0050ec36:0x0050eca0, d_add_substitution
0x0050eca0:0x0050ef5c, d_substitution
0x0050ef5c:0x0050efb7, d_growable_string_init
0x0050efb7:0x0050f082, d_growable_string_resize
0x0050f082:0x0050f137, d_growable_string_append_buffer
0x0050f137:0x0050f16d, d_growable_string_callback_adapter
0x0050f16d:0x0050f1f0, d_print_init
0x0050f1f0:0x0050f209, d_print_error
0x0050f209:0x0050f225, d_print_saw_error
0x0050f225:0x0050f285, d_print_flush
0x0050f285:0x0050f2ec, d_append_char
0x0050f2ec:0x0050f33b, d_append_buffer
0x0050f33b:0x0050f370, d_append_string
0x0050f370:0x0050f3d3, d_append_num
0x0050f3d3:0x0050f3e8, d_last_char
0x0050f3e8:0x0050f495, cplus_demangle_print_callback
0x0050f495:0x0050f53e, cplus_demangle_print
0x0050f53e:0x0050f5a3, d_index_template_argument
0x0050f5a3:0x0050f5ff, d_lookup_template_argument
0x0050f5ff:0x0050f717, d_find_pack
0x0050f717:0x0050f75c, d_pack_length
0x0050f75c:0x0050f7d3, d_print_subexpr
0x0050f7d3:0x005115aa, d_print_comp
0x005115aa:0x0051174d, d_print_java_identifier
0x0051174d:0x00511a12, d_print_mod_list
0x00511a12:0x00511be6, d_print_mod_0
0x00511be6:0x00511dc3, d_print_function_type
0x00511dc3:0x00511ee5, d_print_array_type
0x00511ee5:0x00511f41, d_print_expr_op
0x00511f41:0x005120a2, d_print_cast
0x005120a2:0x00512140, cplus_demangle_init_info
0x00512140:0x0051256b, d_demangle_callback
0x0051256b:0x00512613, d_demangle
0x00512613:0x0051265c, cplus_demangle_v3
0x0051265c:0x0051268c, cplus_demangle_v3_callback
0x0051268c:0x005126d2, java_demangle_v3
0x005126d2:0x00512701, java_demangle_v3_callback
0x00512701:0x005129e4, is_ctor_or_dtor
0x005129e4:0x00512a3a, is_gnu_v3_mangled_ctor
0x00512a3a:0x00512a90, is_gnu_v3_mangled_dtor
0x00512a90:0x00512b05, cplus_demangle_fill_component
0x00512b05:0x00512bb4, cplus_demangle_fill_builtin_type
0x00512bb4:0x00512cbd, cplus_demangle_fill_operator
0x00512cbd:0x00512e72, cplus_demangle_v3_components
0x00512e72:0x00512e85, set_cplus_marker_for_demangling
0x00512e85:0x00512f91, consume_count
0x00512f91:0x0051306d, consume_count_with_underscores
0x0051306d:0x005130a5, code_for_qualifier
0x005130a5:0x00513103, qualifier_string
0x00513103:0x00513121, demangle_qualifier
0x00513121:0x005139f9, cplus_demangle_opname
0x005139f9:0x00513ad7, cplus_mangle_opname
0x00513ad7:0x00513b1c, cplus_demangle_set_style
0x00513b1c:0x00513b6c, cplus_demangle_name_to_style
0x00513b6c:0x00513ce4, cplus_demangle
0x00513ce4:0x00514331, ada_demangle
0x00514331:0x00514539, internal_cplus_demangle
0x00514539:0x0051458e, squangle_mop_up
0x0051458e:0x00514978, work_stuff_copy_to_from
0x00514978:0x00514a7f, delete_non_B_K_work_stuff
0x00514a7f:0x00514aa6, delete_work_stuff
0x00514aa6:0x00514b08, mop_up
0x00514b08:0x005155c5, demangle_signature
0x005155c5:0x0051576a, demangle_template_template_parm
0x0051576a:0x0051596b, demangle_expression
0x0051596b:0x00515b5d, demangle_integral_value
0x00515b5d:0x00515d36, demangle_real_value
0x00515d36:0x005160ef, demangle_template_value_parm
0x005160ef:0x005169db, demangle_template
0x005169db:0x00516c82, arm_pt
0x00516c82:0x005172e3, demangle_arm_hp_template
0x005172e3:0x00517351, demangle_class_name
0x00517351:0x0051754d, demangle_class
0x0051754d:0x00517809, iterate_demangle_function
0x00517809:0x00517f90, demangle_prefix
0x00517f90:0x00518822, gnu_special
0x00518822:0x00518907, recursively_demangle
0x00518907:0x00518acc, arm_special
0x00518acc:0x0051900b, demangle_qualified
0x0051900b:0x0051910b, get_count
0x0051910b:0x00519a20, do_type
0x00519a20:0x0051a43c, demangle_fund_type
0x0051a43c:0x0051a5ac, do_hpacc_template_const_value
0x0051a5ac:0x0051a6e3, do_hpacc_template_literal
0x0051a6e3:0x0051a7d0, snarf_numeric_literal
0x0051a7d0:0x0051a990, do_arg
0x0051a990:0x0051aaa8, remember_type
0x0051aaa8:0x0051abaf, remember_Ktype
0x0051abaf:0x0051ac7a, register_Btype
0x0051ac7a:0x0051acec, remember_Btype
0x0051acec:0x0051adfd, forget_B_and_K_types
0x0051adfd:0x0051ae8d, forget_types
0x0051ae8d:0x0051b24d, demangle_args
0x0051b24d:0x0051b312, demangle_nested_args
0x0051b312:0x0051bb77, demangle_function_name
0x0051bb77:0x0051bc78, string_need
0x0051bc78:0x0051bccd, string_delete
0x0051bccd:0x0051bd03, string_init
0x0051bd03:0x0051bd1d, string_clear
0x0051bd1d:0x0051bd99, string_append
0x0051bd99:0x0051be24, string_appends
0x0051be24:0x0051be86, string_appendn
0x0051be86:0x0051becc, string_prepend
0x0051becc:0x0051bf23, string_prepends
0x0051bf23:0x0051bfbe, string_prependn
0x0051bfbe:0x0051c01f, string_append_template_idx
0x0051c01f:0x0051c03d, cpp_in_primary_file
0x0051c03d:0x0051c06a, ustrncmp
0x0051c06a:0x0051c0c7, skip_rest_of_line
0x0051c0c7:0x0051c147, check_eol
0x0051c147:0x0051c263, check_eol_return_comments
0x0051c263:0x0051c29b, start_directive
0x0051c29b:0x0051c38b, end_directive
0x0051c38b:0x0051c4dd, prepare_directive_trad
0x0051c4dd:0x0051c66b, directive_diagnostics
0x0051c66b:0x0051c9b7, _cpp_handle_directive
0x0051c9b7:0x0051ca76, run_directive
0x0051ca76:0x0051cba3, lex_macro_node
0x0051cba3:0x0051cc7d, do_define
0x0051cc7d:0x0051cd8d, do_undef
0x0051cd8d:0x0051cdda, undefine_macros
0x0051cdda:0x0051cdff, cpp_undef_all
0x0051cdff:0x0051cf39, glue_header_name
0x0051cf39:0x0051d0dd, parse_include
0x0051d0dd:0x0051d299, do_include_common
0x0051d299:0x0051d2b9, do_include
0x0051d2b9:0x0051d2d9, do_import
0x0051d2d9:0x0051d332, do_include_next
0x0051d332:0x0051d3ef, read_flag
0x0051d3ef:0x0051d49f, strtolinenum
0x0051d49f:0x0051d720, do_line
0x0051d720:0x0051d9cb, do_linemarker
0x0051d9cb:0x0051da5c, _cpp_do_file_change
0x0051da5c:0x0051db18, do_diagnostic
0x0051db18:0x0051db3d, do_error
0x0051db3d:0x0051db62, do_warning
0x0051db62:0x0051dc03, do_ident
0x0051dc03:0x0051dc37, lookup_pragma_entry
0x0051dc37:0x0051dc91, new_pragma_entry
0x0051dc91:0x0051decd, register_pragma_1
0x0051decd:0x0051df19, register_pragma_internal
0x0051df19:0x0051df98, cpp_register_pragma
0x0051df98:0x0051dffe, cpp_register_deferred_pragma
0x0051dffe:0x0051e0af, _cpp_init_internal_pragmas
0x0051e0af:0x0051e0fe, count_registered_pragmas
0x0051e0fe:0x0051e197, save_registered_pragmas
0x0051e197:0x0051e1ee, _cpp_save_pragma_names
0x0051e1ee:0x0051e291, restore_registered_pragmas
0x0051e291:0x0051e2ce, _cpp_restore_pragma_names
0x0051e2ce:0x0051e62b, do_pragma
0x0051e62b:0x0051e690, do_pragma_once
0x0051e690:0x0051e8c9, do_pragma_push_macro
0x0051e8c9:0x0051eb32, do_pragma_pop_macro
0x0051eb32:0x0051ec32, do_pragma_poison
0x0051ec32:0x0051eca1, do_pragma_system_header
0x0051eca1:0x0051edb2, do_pragma_dependency
0x0051edb2:0x0051ede0, get_token_no_padding
0x0051ede0:0x0051eee5, get__Pragma_string
0x0051eee5:0x0051f382, destringize_and_run
0x0051f382:0x0051f3f0, _cpp_do__Pragma
0x0051f3f0:0x0051f58d, do_ifdef
0x0051f58d:0x0051f734, do_ifndef
0x0051f734:0x0051f794, do_if
