0x004021f0:0x0040221a, _start
0x004e849f:0x004e84d1, _ZN3povL13Torus_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004e84d1:0x004e8623, _ZN3povL6CalcUVEPNS_12Torus_StructEPdS2_
0x004e8623:0x004e86db, _ZN3povL27find_triangle_dominant_axisEPNS_15Triangle_StructE
0x004e86db:0x004e8a2e, _ZN3povL23compute_smooth_triangleEPNS_22Smooth_Triangle_StructE
0x004e8a2e:0x004e8e51, _ZN3pov16Compute_TriangleEPNS_15Triangle_StructEi
0x004e8e51:0x004e8f1a, _ZN3povL26All_Triangle_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004e8f1a:0x004e958f, _ZN3povL18Intersect_TriangleEPNS_10Ray_StructEPNS_15Triangle_StructEPd
0x004e958f:0x004e95a2, _ZN3povL15Inside_TriangleEPdPNS_13Object_StructE
0x004e95a2:0x004e95d0, _ZN3povL15Triangle_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004e95d0:0x004e9854, _ZN3povL22Smooth_Triangle_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004e9854:0x004e98e3, _ZN3povL18Translate_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e98e3:0x004e991e, _ZN3povL15Rotate_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e991e:0x004e99ad, _ZN3povL14Scale_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e99ad:0x004e9a5d, _ZN3povL18Transform_TriangleEPNS_13Object_StructEPNS_16Transform_StructE
0x004e9a5d:0x004e9a68, _ZN3povL15Invert_TriangleEPNS_13Object_StructE
0x004e9a68:0x004e9c15, _ZN3pov15Create_TriangleEv
0x004e9c15:0x004e9c49, _ZN3povL13Copy_TriangleEPNS_13Object_StructE
0x004e9c49:0x004e9c76, _ZN3povL16Destroy_TriangleEPNS_13Object_StructE
0x004e9c76:0x004e9d05, _ZN3povL25Translate_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e9d05:0x004e9d40, _ZN3povL22Rotate_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e9d40:0x004ea009, _ZN3povL21Scale_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ea009:0x004ea128, _ZN3povL25Transform_Smooth_TriangleEPNS_13Object_StructEPNS_16Transform_StructE
0x004ea128:0x004ea133, _ZN3povL22Invert_Smooth_TriangleEPNS_13Object_StructE
0x004ea133:0x004ea352, _ZN3pov22Create_Smooth_TriangleEv
0x004ea352:0x004ea386, _ZN3povL20Copy_Smooth_TriangleEPNS_13Object_StructE
0x004ea386:0x004ea5b6, _ZN3pov21Compute_Triangle_BBoxEPNS_15Triangle_StructE
0x004ea5b6:0x004eab0d, _ZN3pov18Calculate_Smooth_TEPdS0_S0_S0_
0x004eab0d:0x004eabb3, _ZN3povL9readSHORTEPN8pov_base7IStreamEiPKc
0x004eabb3:0x004eac31, _ZN3povL10readUSHORTEPN8pov_base7IStreamEiPKc
0x004eac31:0x004ead33, _ZN3povL8readLONGEPN8pov_base7IStreamEiPKc
0x004ead33:0x004eadf6, _ZN3povL9readULONGEPN8pov_base7IStreamEiPKc
0x004eadf6:0x004eae73, _ZN3povL12compare_tag4EPKhS1_
0x004eae73:0x004eb77c, _ZN3pov13ProcessNewTTFEPNS_13Object_StructEPcPtdPd
0x004eb77c:0x004ebccf, _ZN3povL15ProcessFontFileEPc
0x004ebccf:0x004ebf79, _ZN3povL12OpenFontFileEPc
0x004ebf79:0x004ec397, _ZN3pov12FreeFontInfoEv
0x004ec397:0x004ec639, _ZN3povL16ProcessHeadTableEPNS_18FontFileInfoStructEi
0x004ec639:0x004ec75b, _ZN3povL16ProcessLocaTableEPNS_18FontFileInfoStructEi
0x004ec75b:0x004ec7b4, _ZN3povL16ProcessMaxpTableEPNS_18FontFileInfoStructEi
0x004ec7b4:0x004ecb9b, _ZN3povL16ProcessKernTableEPNS_18FontFileInfoStructEi
0x004ecb9b:0x004ecbf4, _ZN3povL16ProcessHheaTableEPNS_18FontFileInfoStructEi
0x004ecbf4:0x004ecd27, _ZN3povL16ProcessHmtxTableEPNS_18FontFileInfoStructEi
0x004ecd27:0x004ece5d, _ZN3povL16ProcessCharacterEPNS_18FontFileInfoStructEjPj
0x004ece5d:0x004ed0a7, _ZN3povL14ProcessCharMapEPNS_18FontFileInfoStructEj
0x004ed0a7:0x004ed146, _ZN3povL19ProcessFormat0GlyphEPNS_18FontFileInfoStructEj
0x004ed146:0x004ed5d0, _ZN3povL19ProcessFormat4GlyphEPNS_18FontFileInfoStructEj
0x004ed5d0:0x004ed684, _ZN3povL19ProcessFormat6GlyphEPNS_18FontFileInfoStructEj
0x004ed684:0x004ed7f0, _ZN3povL16ExtractGlyphInfoEPNS_18FontFileInfoStructEPjj
0x004ed7f0:0x004ee83a, _ZN3povL19ExtractGlyphOutlineEPNS_18FontFileInfoStructEPjj
0x004ee83a:0x004eeb38, _ZN3povL21ConvertOutlineToGlyphEPNS_18FontFileInfoStructEPNS_12GlyphOutlineE
0x004eeb38:0x004ef2f7, _ZN3povL12Inside_GlyphEddPNS_11GlyphStructE
0x004ef2f7:0x004ef530, _ZN3povL10solve_quadEPdS0_dd
0x004ef530:0x004ef6e8, _ZN3povL14GetZeroOneHitsEPNS_11GlyphStructEPdS2_dS2_S2_
0x004ef6e8:0x004f0527, _ZN3povL14GlyphIntersectEPNS_13Object_StructEPdS2_PNS_11GlyphStructEdPNS_10Ray_StructEPNS_13istack_structE
0x004f0527:0x004f060b, _ZN3povL21All_TTF_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004f060b:0x004f06ee, _ZN3povL10Inside_TTFEPdPNS_13Object_StructE
0x004f06ee:0x004f071c, _ZN3povL10TTF_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004f071c:0x004f0793, _ZN3povL8Copy_TTFEPNS_13Object_StructE
0x004f0793:0x004f07bd, _ZN3povL13Translate_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004f07bd:0x004f07e7, _ZN3povL10Rotate_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004f07e7:0x004f0811, _ZN3povL9Scale_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004f0811:0x004f082f, _ZN3povL10Invert_TTFEPNS_13Object_StructE
0x004f082f:0x004f086d, _ZN3povL13Transform_TTFEPNS_13Object_StructEPNS_16Transform_StructE
0x004f086d:0x004f09de, _ZN3povL10Create_TTFEv
0x004f09de:0x004f0a23, _ZN3povL11Destroy_TTFEPNS_13Object_StructE
0x004f0a23:0x004f0b68, _ZN3pov16Compute_TTF_BBoxEPNS_19TrueTypeFont_StructE
0x004f0b68:0x004f0b9b, _ZN3pov8pattern1EPdPNS_14Pattern_StructE
0x004f0b9b:0x004f0bce, _ZN3pov8pattern2EPdPNS_14Pattern_StructE
0x004f0bce:0x004f0c01, _ZN3pov8pattern3EPdPNS_14Pattern_StructE
0x004f0c01:0x004f0c2b, _ZN3pov6bumpy1EPdPNS_14Tnormal_StructES0_
0x004f0c2b:0x004f0c55, _ZN3pov6bumpy2EPdPNS_14Tnormal_StructES0_
0x004f0c55:0x004f0c7f, _ZN3pov6bumpy3EPdPNS_14Tnormal_StructES0_
0x004f0c7f:0x004f0cde, _ZN3pov20POV_Std_Display_InitEii
0x004f0cde:0x004f0d34, _ZN3pov24POV_Std_Display_FinishedEv
0x004f0d34:0x004f0d3b, _ZN3pov21POV_Std_Display_CloseEv
0x004f0d3b:0x004f0ed2, _ZN3pov20POV_Std_Display_PlotEiijjjj
0x004f0ed2:0x004f0f36, _ZN3pov25POV_Std_Display_Plot_RectEiiiijjjj
0x004f0f36:0x004f0ff1, _ZN3pov24POV_Std_Display_Plot_BoxEiiiijjjj
0x004f0ff2:0x004f1023, _ZN3pov21DebugTextStreamBufferC2Ev
0x004f1024:0x004f105f, _ZN3pov21DebugTextStreamBufferD2Ev
0x004f1060:0x004f1086, _ZN3pov21DebugTextStreamBufferD0Ev
0x004f1086:0x004f1194, _ZN3pov21DebugTextStreamBuffer10lineoutputEPKcj
0x004f1194:0x004f11a6, _ZN3pov21DebugTextStreamBuffer12directoutputEPKcj
0x004f11a6:0x004f11b7, _ZN3pov23FlushDebugMessageBufferEv
0x004f11b7:0x004f12bf, _ZN3pov10Debug_InfoEPKcz
0x004f12bf:0x004f15d4, _ZN3pov7WarningEjPKcz
0x004f15d4:0x004f1881, _ZN3pov9WarningAtEjPKclmS1_z
0x004f1881:0x004f1b68, _ZN3pov13PossibleErrorEPKcz
0x004f1b68:0x004f1e43, _ZN3pov5ErrorEPKcz
0x004f1e69:0x004f20ad, _ZN3pov7ErrorAtEPKclmS1_z
0x004f20d3:0x004f2102, _ZN3pov13CleanupStringEPc
0x004f2102:0x004f2176, _ZN3pov14init_shelloutsEv
0x004f2176:0x004f2692, _ZN3pov12pov_shelloutENS_9shelltypeE
0x004f2692:0x004f26d0, _Z41__static_initialization_and_destruction_0ii
0x004f26d0:0x004f26e5, _GLOBAL__sub_I__ZN3pov20Debug_Message_BufferE
0x004f26e5:0x004f290e, _ZN3pov16Prune_Vista_TreeEi
0x004f290e:0x004f2b49, _ZN3pov17Trace_Primary_RayEPNS_10Ray_StructEPfdi
0x004f2b49:0x004f2f20, _ZN3povL20intersect_vista_treeEPNS_10Ray_StructEPNS_24Project_Tree_Node_StructEiPNS_10istk_entryE
0x004f2f20:0x004f3557, _ZN3povL20project_raw_triangleEPNS_14Project_StructEPdS2_S2_Pi
0x004f3557:0x004f399b, _ZN3povL21project_raw_rectangleEPNS_14Project_StructEPdS2_S2_S2_Pi
0x004f399b:0x004f4380, _ZN3povL12project_bboxEPNS_14Project_StructEPA3_dPi_0
0x004f4380:0x004f4544, _ZN3povL14project_boundsEPNS_14Project_StructEPNS_19Bounding_Box_StructEPi
0x004f4544:0x004f4756, _ZN3povL11project_boxEPNS_14Project_StructEPNS_13Object_StructEPi
0x004f4756:0x004f499e, _ZN3povL14project_hfieldEPNS_14Project_StructEPNS_13Object_StructEPi
0x004f499e:0x004f4b25, _ZN3povL16project_triangleEPNS_14Project_StructEPNS_13Object_StructEPi
0x004f4b25:0x004f4cac, _ZN3povL23project_smooth_triangleEPNS_14Project_StructEPNS_13Object_StructEPi
0x004f4cac:0x004f4db7, _ZN3povL15transform_pointEPd
0x004f4db7:0x004f4ed4, _ZN3povL21init_view_coordinatesEv
0x004f4ed4:0x004f51e3, _ZN3povL26get_perspective_projectionEPNS_13Object_StructEPNS_14Project_StructEi
0x004f51e3:0x004f5972, _ZN3povL27get_orthographic_projectionEPNS_13Object_StructEPNS_14Project_StructEi
0x004f5972:0x004f5a1e, _ZN3povL14project_objectEPNS_13Object_StructEPNS_14Project_StructE
0x004f5a1e:0x004f5dc2, _ZN3povL21project_bounding_slabEPNS_14Project_StructEPPNS_24Project_Tree_Node_StructEPNS_16BBox_Tree_StructE
0x004f5dc2:0x004f5ec5, _ZN3pov18Build_Vista_BufferEv
0x004f5ec5:0x004f5f04, _ZN3pov20Destroy_Vista_BufferEv
0x004f5f04:0x004f612b, _ZN3povL15draw_projectionEPNS_14Project_StructEiPiS2_
0x004f612b:0x004f620e, _ZN3povL10draw_vistaEPNS_24Project_Tree_Node_StructEPiS2_
0x004f620e:0x004f6281, _ZN3pov17Draw_Vista_BufferEv
0x004f6281:0x004f6310, _ZN3pov24Initialize_VLBuffer_CodeEv
0x004f6310:0x004f63af, _ZN3pov26Reinitialize_VLBuffer_CodeEv
0x004f63af:0x004f6443, _ZN3pov26Deinitialize_VLBuffer_CodeEv
0x004f6443:0x004f7e94, _ZN3pov12Clip_PolygonEPA3_dPiPKdS4_S4_S4_dddd
0x004f7e94:0x004f7f64, _ZN3pov20Destroy_Project_TreeEPNS_24Project_Tree_Node_StructE
0x004f7f64:0x004f8886, _ZN3pov11Warp_EPointEPdS0_PNS_14Pattern_StructE
0x004f8886:0x004f8936, _ZN3pov11Warp_NormalEPdS0_PNS_14Pattern_StructEi
0x004f8936:0x004f8a09, _ZN3pov13UnWarp_NormalEPdS0_PNS_14Pattern_StructEi
0x004f8a09:0x004f8bba, _ZN3povL11warp_planarEPdPNS_11Planar_WarpE
0x004f8bba:0x004f8ee9, _ZN3povL16warp_cylindricalEPdPNS_16Cylindrical_WarpE
0x004f8ee9:0x004f9315, _ZN3povL13warp_toroidalEPdPNS_13Toroidal_WarpE
0x004f9315:0x004f974f, _ZN3povL14warp_sphericalEPdPNS_14Spherical_WarpE
0x004f974f:0x004f9ba5, _ZN3pov11Create_WarpEi
0x004f9ba5:0x004f9bf7, _ZN3pov13Destroy_WarpsEPNS_12Warps_StructE
0x004f9bf7:0x004f9d62, _ZN3pov10Copy_WarpsEPNS_12Warps_StructE
0x004f9d62:0x004f9da7, _ZN8pov_base6IOBaseC2Ejj
0x004f9da8:0x004f9de3, _ZN8pov_base6IOBaseD2Ev
0x004f9de4:0x004f9e0a, _ZN8pov_base6IOBaseD0Ev
0x004f9e0a:0x004fa05f, _ZN8pov_base6IOBase4openEPKcj
0x004fa060:0x004fa0a4, _ZN8pov_base6IOBase5closeEv
0x004fa0a4:0x004fa0d3, _ZN8pov_base6IOBase5flushEv
0x004fa0d4:0x004fa132, _ZN8pov_base6IOBase4readEPvm
0x004fa132:0x004fa190, _ZN8pov_base6IOBase5writeEPvm
0x004fa190:0x004fa1de, _ZN8pov_base6IOBase5seekgEmj
0x004fa1de:0x004fa210, _ZN8pov_base7IStreamC2Ej
0x004fa210:0x004fa24b, _ZN8pov_base7IStreamD2Ev
0x004fa24c:0x004fa272, _ZN8pov_base7IStreamD0Ev
0x004fa272:0x004fa2c0, _ZN8pov_base7IStream10Read_ShortEv
0x004fa2c0:0x004fa30c, _ZN8pov_base7IStream8Read_IntEv
0x004fa30c:0x004fa359, _ZN8pov_base7IStream9Read_LongEv
0x004fa35a:0x004fa3a0, _ZN8pov_base7IStream11UnRead_ByteEi
0x004fa3a0:0x004fa4bc, _ZN8pov_base7IStream7getlineEPcm
0x004fa4bc:0x004fa4ee, _ZN8pov_base7OStreamC2Ej
0x004fa4ee:0x004fa529, _ZN8pov_base7OStreamD2Ev
0x004fa52a:0x004fa550, _ZN8pov_base7OStreamD0Ev
0x004fa550:0x004fa645, _ZN8pov_base7OStream6printfEPKcz
0x004fa645:0x004fa732, _ZN8pov_base11New_IStreamEPKcj
0x004fa732:0x004fa833, _ZN8pov_base11New_OStreamEPKcjb
0x004fa833:0x004fa899, _ZN8pov_base13Has_ExtensionEPKc
0x004fa899:0x004fa93f, _ZN8pov_base10Split_PathEPcS0_S0_
0x004fa93f:0x004fa981, _ZN8pov_base10File_ExistEPKc
0x004fa982:0x004fa9ba, _ZN8pov_base7OStreamlsEPKc
0x004fa9ba:0x004fa9c7, _ZN8pov_base12PlatformBase24GetPlatformBaseReferenceEv
0x004fa9c8:0x004fa9e2, _ZN8pov_base7PointerINS_7IStreamEEC2EPS1_
0x004fa9e2:0x004faa31, _ZN8pov_base7PointerINS_7IStreamEED2Ev
0x004faa32:0x004faa4e, _ZN8pov_base7PointerINS_7IStreamEEeqEPv
0x004faa4e:0x004faa5f, _ZNK8pov_base7PointerINS_7IStreamEEptEv
0x004faa60:0x004faa84, _ZN8pov_base7PointerINS_7IStreamEE7releaseEv
0x004faa84:0x004faa9e, _ZN8pov_base7PointerINS_7OStreamEEC2EPS1_
0x004faa9e:0x004faaed, _ZN8pov_base7PointerINS_7OStreamEED2Ev
0x004faaee:0x004fab0a, _ZN8pov_base7PointerINS_7OStreamEEeqEPv
0x004fab0a:0x004fab1b, _ZNK8pov_base7PointerINS_7OStreamEEptEv
0x004fab1c:0x004fab40, _ZN8pov_base7PointerINS_7OStreamEE7releaseEv
0x004fab40:0x004fabfe, _Z17POVMS_OpenContextPPv
0x004fabfe:0x004fac90, _Z18POVMS_CloseContextPv
0x004fac90:0x004facf6, _Z23POVMS_GetContextAddressPvPS_
0x004facf6:0x004fad47, _Z20POVMS_AssertFunctioniPKcS0_i
0x004fad47:0x004fadef, _Z21POVMS_InstallReceiverPvPFiP9POVMSDataS1_iS_EjjS_
0x004fadef:0x004fae63, _Z20POVMS_RemoveReceiverPvjj
0x004fae63:0x004fb2a6, _Z21POVMS_ProcessMessagesPvi
0x004fb2a6:0x004fb671, _Z10POVMS_SendPvP9POVMSDataS1_i
0x004fb671:0x004fb7f1, _Z13POVMS_ReceivePvP9POVMSDataS1_i
0x004fb7f1:0x004fb8af, _Z27POVMS_AddReceiveHandlerNodeP16POVMSContextData
0x004fb8af:0x004fb932, _Z30POVMS_RemoveReceiveHandlerNodeP16POVMSContextDataP23POVMSReceiveHandlerNode
0x004fb932:0x004fb988, _Z28POVMS_FindReceiveHandlerNodeP16POVMSContextDatajj
0x004fb988:0x004fbb1f, _Z16POVMSStream_Initv
0x004fbb1f:0x004fbb9c, _Z27POVMSStream_BuildOrderTablePhS_Pii
0x004fbb9c:0x004fbbf9, _Z27POVMSStream_ReadDataOrderedPhS_Pii
0x004fbbf9:0x004fbc3f, _Z29POVMSStream_ReadDataUnorderedPhS_i
0x004fbc3f:0x004fbca2, _Z22POVMSStream_ReadStringPcPhiPi
0x004fbca2:0x004fbd06, _Z19POVMSStream_ReadIntPiPhS_
0x004fbd06:0x004fbd6a, _Z20POVMSStream_ReadLongPxPhPi
0x004fbd6a:0x004fbdfe, _Z21POVMSStream_ReadFloatPfPhPi
0x004fbdfe:0x004fbe62, _Z20POVMSStream_ReadTypePjPhPi
0x004fbe62:0x004fc327, _Z16POVMSStream_ReadP9POVMSDataPhPi
0x004fc327:0x004fc384, _Z28POVMSStream_WriteDataOrderedPhS_Pii
0x004fc384:0x004fc3ca, _Z30POVMSStream_WriteDataUnorderedPhS_i
0x004fc3ca:0x004fc440, _Z23POVMSStream_WriteStringPKcPhPi
0x004fc440:0x004fc495, _Z20POVMSStream_WriteIntiPhPi
0x004fc495:0x004fc4eb, _Z21POVMSStream_WriteLongxPhPi
0x004fc4eb:0x004fc56f, _Z22POVMSStream_WriteFloatfPhPi
0x004fc56f:0x004fc5c4, _Z21POVMSStream_WriteTypejPhPi
0x004fc5c4:0x004fca12, _Z17POVMSStream_WriteP9POVMSDataPhPi
0x004fca12:0x004fcb9b, _Z16POVMSStream_SizeP9POVMSData
0x004fcb9b:0x004fcd29, _Z16POVMSStream_DumpP8_IO_FILEPhi
0x004fcd29:0x004fcdae, _Z21POVMSMsg_SetupMessageP9POVMSDatajj
0x004fcdae:0x004fcdf1, _Z24POVMSMsg_GetMessageClassP9POVMSDataPj
0x004fcdf1:0x004fce24, _Z24POVMSMsg_SetMessageClassP9POVMSDataj
0x004fce24:0x004fce67, _Z29POVMSMsg_GetMessageIdentifierP9POVMSDataPj
0x004fce67:0x004fce9a, _Z29POVMSMsg_SetMessageIdentifierP9POVMSDataj
0x004fce9a:0x004fcf40, _Z25POVMSMsg_GetSourceAddressP9POVMSDataPPv
0x004fcf40:0x004fcfd9, _Z25POVMSMsg_SetSourceAddressP9POVMSDataPv
0x004fcfd9:0x004fd07f, _Z30POVMSMsg_GetDestinationAddressP9POVMSDataPPv
0x004fd07f:0x004fd118, _Z30POVMSMsg_SetDestinationAddressP9POVMSDataPv
0x004fd118:0x004fd176, _Z15POVMSObject_NewP9POVMSDataj
0x004fd176:0x004fd21e, _Z18POVMSObject_DeleteP9POVMSData
0x004fd21e:0x004fd3b2, _Z16POVMSObject_CopyP9POVMSDataS0_
0x004fd3b2:0x004fd538, _Z17POVMSObject_MergeP9POVMSDataS0_
0x004fd538:0x004fd5db, _Z15POVMSObject_GetP9POVMSDataS0_j
0x004fd5db:0x004fd754, _Z15POVMSObject_SetP9POVMSDataS0_j
0x004fd754:0x004fd86d, _Z18POVMSObject_RemoveP9POVMSDataj
0x004fd86d:0x004fd8e9, _Z17POVMSObject_ExistP9POVMSDataj
0x004fd8e9:0x004fd94d, _Z17POVMSObject_CountP9POVMSDataPi
0x004fd94d:0x004fd9a8, _Z16POVMSObject_FindP9POVMSDataj
0x004fd9a8:0x004fdb96, _Z16POVMSObject_DumpP8_IO_FILEP9POVMSData
0x004fdb96:0x004fdbdc, _Z21POVMSObject_DumpSpaceP8_IO_FILE
0x004fdbdc:0x004fdfa5, _Z20POVMSObject_DumpAttrP8_IO_FILEP9POVMSData
0x004fdfa5:0x004fe000, _Z22POVMSObjectStream_SizeP9POVMSDataPi
0x004fe000:0x004fe080, _Z22POVMSObjectStream_ReadP9POVMSDataPhPi
0x004fe080:0x004fe100, _Z23POVMSObjectStream_WriteP9POVMSDataPhPi
0x004fe100:0x004fe13e, _Z13POVMSAttr_NewP9POVMSData
0x004fe13e:0x004fe1f5, _Z16POVMSAttr_DeleteP9POVMSData
0x004fe1f5:0x004fe33c, _Z14POVMSAttr_CopyP9POVMSDataS0_
0x004fe33c:0x004fe400, _Z13POVMSAttr_GetP9POVMSDatajPvPi
0x004fe400:0x004fe4fa, _Z13POVMSAttr_SetP9POVMSDatajPKvi
0x004fe4fa:0x004fe536, _Z14POVMSAttr_SizeP9POVMSDataPi
0x004fe536:0x004fe571, _Z14POVMSAttr_TypeP9POVMSDataPj
0x004fe571:0x004fe5af, _Z17POVMSAttrList_NewP9POVMSData
0x004fe5af:0x004fe612, _Z20POVMSAttrList_DeleteP9POVMSData
0x004fe612:0x004fe828, _Z18POVMSAttrList_CopyP9POVMSDataS0_
0x004fe828:0x004fe922, _Z20POVMSAttrList_AppendP9POVMSDataS0_
0x004fe922:0x004fe98d, _Z20POVMSAttrList_RemoveP9POVMSData
0x004fe98d:0x004fea2e, _Z20POVMSAttrList_GetNthP9POVMSDataiS0_
0x004fea2e:0x004feb09, _Z20POVMSAttrList_SetNthP9POVMSDataiS0_
0x004feb09:0x004fec82, _Z23POVMSAttrList_RemoveNthP9POVMSDatai
0x004fec82:0x004fed80, _Z19POVMSAttrList_ClearP9POVMSData
0x004fed80:0x004fedd0, _Z19POVMSAttrList_CountP9POVMSDataPi
0x004fedd0:0x004fee84, _Z19POVMSUtil_SetStringP9POVMSDatajPKc
0x004fee84:0x004fef1d, _Z16POVMSUtil_SetIntP9POVMSDataji
0x004fef1d:0x004fefb7, _Z17POVMSUtil_SetLongP9POVMSDatajx
0x004fefb7:0x004ff052, _Z18POVMSUtil_SetFloatP9POVMSDatajf
0x004ff052:0x004ff0fb, _Z17POVMSUtil_SetBoolP9POVMSDataji
0x004ff0fb:0x004ff194, _Z17POVMSUtil_SetTypeP9POVMSDatajj
0x004ff194:0x004ff276, _Z25POVMSUtil_GetStringLengthP9POVMSDatajPi
0x004ff276:0x004ff327, _Z19POVMSUtil_GetStringP9POVMSDatajPcPi
0x004ff327:0x004ff3ce, _Z16POVMSUtil_GetIntP9POVMSDatajPi
0x004ff3ce:0x004ff475, _Z17POVMSUtil_GetLongP9POVMSDatajPx
0x004ff475:0x004ff563, _Z18POVMSUtil_GetFloatP9POVMSDatajPf
0x004ff563:0x004ff62c, _Z17POVMSUtil_GetBoolP9POVMSDatajPi
0x004ff62c:0x004ff6d3, _Z17POVMSUtil_GetTypeP9POVMSDatajPj
0x004ff6d3:0x004ff721, _Z19POVMSUtil_TempAllocPPvi
0x004ff721:0x004ff74e, _Z18POVMSUtil_TempFreePv
0x004ff74e:0x004ff894, _Z19POVMS_ReadFromStdinPi
0x004ff894:0x004ff9dd, _Z19POVMS_WriteToStdoutPvi
0x004ff9dd:0x004ff9eb, _Z32POVMS_Sys_QueueToAddress_DefaultP27POVMS_Sys_QueueNode_Default
0x004ff9eb:0x004ff9f9, _Z32POVMS_Sys_AddressToQueue_DefaultPv
0x004ff9f9:0x004ffa50, _Z27POVMS_Sys_QueueOpen_Defaultv
0x004ffa50:0x004ffac1, _Z28POVMS_Sys_QueueClose_DefaultP27POVMS_Sys_QueueNode_Default
0x004ffac1:0x004ffc63, _Z30POVMS_Sys_QueueReceive_DefaultP27POVMS_Sys_QueueNode_DefaultPib
0x004ffc63:0x004ffde1, _Z27POVMS_Sys_QueueSend_DefaultP27POVMS_Sys_QueueNode_DefaultPvi
0x004ffde2:0x004ffe1b, _ZN15POVMS_ContainerC2Ev
0x004ffe1c:0x004ffe4b, _ZN15POVMS_ContainerD2Ev
0x004ffe4c:0x004ffe72, _ZN15POVMS_ContainerD0Ev
0x004ffe72:0x004ffe83, _ZN15POVMS_Container4TypeEv
0x004ffe84:0x004ffe97, _ZN15POVMS_Container4SizeEv
0x004ffe98:0x004ffeb1, _ZN15POVMS_Container6IsNullEv
0x004ffeb2:0x004ffedf, _ZN15POVMS_Container10DetachDataEv
0x004ffee0:0x004fff61, _ZN15POVMS_AttributeC2Ev
0x004fff62:0x0050004d, _ZN15POVMS_AttributeC2EPKc
0x0050004e:0x0050012c, _ZN15POVMS_AttributeC2Ei
0x0050012c:0x0050020b, _ZN15POVMS_AttributeC2Ex
0x0050020c:0x005002ec, _ZN15POVMS_AttributeC2Ef
0x005002ec:0x005003f6, _ZN15POVMS_AttributeC2Eb
0x005003f6:0x005004d4, _ZN15POVMS_AttributeC2Ej
0x005004d4:0x00500516, _ZN15POVMS_AttributeC2ER9POVMSData
0x00500516:0x005005a6, _ZN15POVMS_AttributeC2ERS_
0x005005a6:0x0050063d, _ZN15POVMS_AttributeD2Ev
0x0050063e:0x00500664, _ZN15POVMS_AttributeD0Ev
0x00500664:0x005006d8, _ZN15POVMS_AttributeaSERS_
0x005006d8:0x00500736, _ZN15POVMS_Attribute3GetEjPvPi
0x00500736:0x00500792, _ZN15POVMS_Attribute3SetEjPvi
0x00500792:0x00500813, _ZN10POVMS_ListC2Ev
0x00500814:0x00500856, _ZN10POVMS_ListC2ER9POVMSData
0x00500856:0x005008e6, _ZN10POVMS_ListC2ERS_
0x005008e6:0x0050097d, _ZN10POVMS_ListD2Ev
0x0050097e:0x005009a4, _ZN10POVMS_ListD0Ev
0x005009a4:0x00500a18, _ZN10POVMS_ListaSERS_
0x00500a18:0x00500a7c, _ZN10POVMS_List6AppendER15POVMS_Attribute
0x00500a7c:0x00500ae0, _ZN10POVMS_List6AppendERS_
0x00500ae0:0x00500b44, _ZN10POVMS_List6AppendER12POVMS_Object
0x00500b44:0x00500bdb, _ZN10POVMS_List6GetNthEiR15POVMS_Attribute
0x00500bdc:0x00500c73, _ZN10POVMS_List6GetNthEiRS_
0x00500c74:0x00500d0b, _ZN10POVMS_List6GetNthEiR12POVMS_Object
0x00500d0c:0x00500d75, _ZN10POVMS_List6SetNthEiR15POVMS_Attribute
0x00500d76:0x00500ddf, _ZN10POVMS_List6SetNthEiRS_
0x00500de0:0x00500e49, _ZN10POVMS_List6SetNthEiR12POVMS_Object
0x00500e4a:0x00500e9b, _ZN10POVMS_List9RemoveNthEi
0x00500e9c:0x00500ee5, _ZN10POVMS_List5ClearEv
0x00500ee6:0x00500f6f, _ZN12POVMS_ObjectC2Ej
0x00500f70:0x00500fb2, _ZN12POVMS_ObjectC2ER9POVMSData
0x00500fb2:0x00500ffb, _ZN12POVMS_ObjectC2EP9POVMSData
0x00500ffc:0x0050108c, _ZN12POVMS_ObjectC2ERS_
0x0050108c:0x00501123, _ZN12POVMS_ObjectD2Ev
0x00501124:0x0050114a, _ZN12POVMS_ObjectD0Ev
0x0050114a:0x005011be, _ZN12POVMS_ObjectaSERS_
0x005011be:0x00501255, _ZN12POVMS_Object3GetEjR15POVMS_Attribute
0x00501256:0x005012ed, _ZN12POVMS_Object3GetEjR10POVMS_List
0x005012ee:0x00501385, _ZN12POVMS_Object3GetEjRS_
0x00501386:0x005013ef, _ZN12POVMS_Object3SetEjR15POVMS_Attribute
