0x00403d30:0x00403d5a, _start
0x0087031d:0x00870373, min_ffff_1
0x00870373:0x008703c9, max_ffff_0
0x008703c9:0x00870406, zero_v3_53
0x00870406:0x0087044f, copy_v3_v3_95
0x0087044f:0x008704ca, add_v3_v3_40
0x008704ca:0x00870549, sub_8704CA
0x00870549:0x008705a8, mul_v3_fl_42
0x008705a8:0x0087060b, mul_v3_v3fl_42
0x0087060b:0x0087069a, madd_v3_v3fl_7
0x0087069a:0x00870709, negate_v3_12
0x00870709:0x0087077c, negate_v3_v3_13
0x0087077c:0x008707de, dot_v3v3_54
0x008707de:0x0087086a, normalize_v3_v3_38
0x0087086a:0x0087088b, normalize_v3_36
0x0087088b:0x00870c13, occ_shade
0x00870c13:0x00870dc7, occ_build_shade
0x00870dc7:0x00870df2, sh_copy
0x00870df2:0x00870e4b, sh_mul
0x00870e4b:0x00870ebf, sh_add
0x00870ebf:0x00871049, sh_from_disc
0x00871049:0x00871203, sh_eval
0x00871203:0x008714fb, occ_face
0x008714fb:0x0087177f, occ_sum_occlusion
0x0087177f:0x008718c0, occ_find_bbox_axis
0x008718c0:0x00871947, occ_node_from_face
0x00871947:0x00871aa3, occ_build_dco
0x00871aa3:0x00871db4, occ_build_split
0x00871db4:0x00871fa0, occ_build_8_split
0x00871fa0:0x00871fea, exec_occ_build
0x00871fea:0x00872601, occ_build_recursive
0x00872601:0x008726b2, occ_build_sh_normalize
0x008726b2:0x00872c73, occ_tree_build
0x00872c73:0x00872d7e, occ_free_tree
0x00872d7e:0x00872f0f, occ_solid_angle
0x00872f0f:0x008731ec, occ_form_factor
0x008731ec:0x008739e1, occ_lookup
0x008739e1:0x00873dda, occ_compute_bounces
0x00873dda:0x0087403d, occ_compute_passes
0x0087403d:0x008743db, sample_occ_tree
0x008743db:0x00874497, find_occ_sample
0x00874497:0x00874bd7, sample_occ_cache
0x00874bd7:0x008751ac, sample_occ_surface
0x008751ac:0x008754a8, exec_strandsurface_sample
0x008754a8:0x00876073, make_occ_tree
0x00876073:0x008760b4, free_occ
0x008760b4:0x00876596, sample_occ
0x00876596:0x00876c0e, cache_occ_samples
0x00876c0e:0x00876c9f, free_occ_samples
0x00876c9f:0x00876cb5, max_ii_30
0x00876cb5:0x00876d13, copy_v4_v4_14
0x00876d13:0x00876d35, BLI_rcti_cent_x_4
0x00876d35:0x00876d58, BLI_rcti_cent_y_4
0x00876d58:0x00876d73, BLI_rcti_size_x_41
0x00876d73:0x00876d8f, BLI_rcti_size_y_43
0x00876d8f:0x00876dae, BLI_rctf_size_x_38
0x00876dae:0x00876dbe, thread_break_0
0x00876dbe:0x00876dcd, result_nothing
0x00876dcd:0x00876de0, result_rcti_nothing
0x00876de0:0x00876def, current_scene_nothing
0x00876def:0x00876dfe, stats_nothing
0x00876dfe:0x00876e0e, float_nothing
0x00876e0e:0x00876e27, default_break
0x00876e27:0x008770ca, stats_background
0x008770ca:0x008770e5, RE_FreeRenderResult
0x008770e5:0x00877130, RE_RenderLayerGetPass
0x00877130:0x0087716c, RE_GetRenderLayer
0x0087716c:0x008771a7, RE_MultilayerConvert
0x008771a7:0x008771f0, render_get_active_layer
0x008771f0:0x00877249, render_scene_needs_vector
0x00877249:0x00877292, render_scene_has_layers_to_render
0x00877292:0x008772e6, RE_GetRender
0x008772e6:0x00877321, RE_AcquireResultRead
0x00877321:0x0087735c, RE_AcquireResultWrite
0x0087735c:0x00877398, RE_SwapResult
0x00877398:0x008773c0, RE_ReleaseResult
0x008773c0:0x008773e3, RE_GetScene
0x008773e3:0x00877567, RE_AcquireResultImage
0x00877567:0x0087758f, RE_ReleaseResultImage
0x0087758f:0x00877656, RE_ResultGet32
0x00877656:0x008776bb, RE_AcquiredResultGet32
0x008776bb:0x008776cf, RE_GetStats
0x008776cf:0x008777a4, RE_NewRender
0x008777a4:0x008778b1, RE_InitRenderCB
0x008778b1:0x00877995, RE_FreeRender
0x00877995:0x008779b9, RE_FreeAllRender
0x008779b9:0x00877a1b, RE_FreeAllRenderResults
0x00877a1b:0x00877a8c, RE_FreePersistentData
0x00877a8c:0x00877ac5, check_mode_full_sample
0x00877ac5:0x00877d51, re_init_resolution
0x00877d51:0x00878266, RE_InitState
0x00878266:0x00878496, render_result_rescale
0x00878496:0x0087851b, RE_ChangeResolution
0x0087851b:0x0087856a, RE_ChangeModeFlag
0x0087856a:0x00878621, render_update_anim_renderdata
0x00878621:0x0087870b, RE_SetWindow
0x0087870b:0x008787f5, RE_SetOrtho
0x008787f5:0x00878842, RE_SetView
0x00878842:0x008788c9, RE_GetViewPlane
0x008788c9:0x008788f6, RE_GetView
0x008788f6:0x00878927, RE_display_init_cb
0x00878927:0x00878958, RE_display_clear_cb
0x00878958:0x00878989, RE_display_update_cb
0x00878989:0x008789ba, RE_current_scene_update_cb
0x008789ba:0x008789eb, RE_stats_draw_cb
0x008789eb:0x00878a1c, RE_progress_cb
0x00878a1c:0x00878a4d, RE_draw_lock_cb
0x00878a4d:0x00878a7e, RE_test_break_cb
0x00878a7e:0x00878ab6, render_display_update_enabled
0x00878ab6:0x00878c78, do_part_thread
0x00878c78:0x00878de3, panorama_pixel_rot
0x00878de3:0x00879052, find_next_pano_slice
0x00879052:0x00879255, find_next_part
0x00879255:0x0087931d, print_part_stats
0x0087931d:0x008793d8, do_render_thread
0x008793d8:0x00879c5f, threaded_tile_processor
0x00879c5f:0x00879cc8, RE_TileProcessor
0x00879cc8:0x00879eeb, do_render_3d
0x00879eeb:0x0087a14a, addblur_rect_key
0x0087a14a:0x0087a25f, addblur_rect
0x0087a25f:0x0087a3bd, merge_renderresult_blur
0x0087a3bd:0x0087a600, do_render_blur_3d
0x0087a600:0x0087a6b5, interleave_rect
0x0087a6b5:0x0087a825, merge_renderresult_fields
0x0087a825:0x0087abda, do_render_fields_3d
0x0087abda:0x0087ac57, render_result_disprect_to_full_resolution
0x0087ac57:0x0087af0a, do_render_fields_blur_3d
0x0087af0a:0x0087b0f8, render_scene
0x0087b0f8:0x0087b1d3, composite_needs_render
0x0087b1d3:0x0087b244, rlayer_node_uses_alpha
0x0087b244:0x0087b297, RE_allow_render_generic_object
0x0087b297:0x0087b56a, tag_dependend_objects_for_render
0x0087b56a:0x0087b87d, tag_scenes_for_render
0x0087b87d:0x0087ba1b, ntree_render_scenes
0x0087ba1b:0x0087ba5c, render_composit_stats
0x0087ba5c:0x0087c382, do_merge_fullsample
0x0087c382:0x0087c593, RE_MergeFullSample
0x0087c593:0x0087ca04, do_render_composite_fields_blur_3d
0x0087ca04:0x0087cad0, renderresult_stampinfo
0x0087cad0:0x0087cb51, RE_seq_render_active
0x0087cb51:0x0087d008, do_render_seq
0x0087d008:0x0087d21c, do_render_all_options
0x0087d21c:0x0087d2a1, RE_force_single_renderlayer
0x0087d2a1:0x0087d3a4, check_valid_compositing_camera
0x0087d3a4:0x0087d56b, check_valid_camera
0x0087d56b:0x0087d609, node_tree_has_composite_output
0x0087d609:0x0087d62d, check_composite_output
0x0087d62d:0x0087d987, RE_is_rendering_allowed
0x0087d987:0x0087da16, validate_render_settings
0x0087da16:0x0087dabc, update_physics_cache
0x0087dabc:0x0087de0e, render_initialize_from_main
0x0087de0e:0x0087de2c, RE_SetReports
0x0087de2c:0x0087e0a3, RE_BlenderFrame
0x0087e0a3:0x0087e7c1, do_write_image_or_movie
0x0087e7c1:0x0087f07f, RE_BlenderAnim
0x0087f07f:0x0087f1e2, RE_PreviewRender
0x0087f1e2:0x0087f40e, RE_ReadRenderResult
0x0087f40e:0x0087f43c, RE_init_threadcount
0x0087f43c:0x0087f6b9, RE_layer_load_from_file
0x0087f6b9:0x0087f70b, RE_result_load_from_file
0x0087f70b:0x0087fbad, RE_WriteEnvmapResult
0x0087fbad:0x0087fc81, addAlphaOverFloat
0x0087fc81:0x0087fd55, addAlphaUnderFloat
0x0087fd55:0x0087fea0, addalphaAddfacFloat
0x0087fea0:0x00880289, add_filt_fmask
0x00880289:0x00880423, mask_array
0x00880423:0x00880fc9, add_filt_fmask_coord
0x00880fc9:0x0088132a, add_filt_fmask_pixsize
0x0088132a:0x0088143a, addalphaAddFloat
0x0088143a:0x0088146c, sasqrt
0x0088146c:0x00881494, max_ff_40
0x00881494:0x008814d1, zero_v3_54
0x008814d1:0x0088151a, copy_v3_v3_96
0x0088151a:0x0088157d, mul_v3_v3fl_43
0x0088157d:0x008815df, dot_v3v3_55
0x008815df:0x0088160d, len_v3_27
0x0088160d:0x00881699, normalize_v3_v3_39
0x00881699:0x008816ba, normalize_v3_37
0x008816ba:0x008822c6, render_lighting_halo
0x008822c6:0x00882360, haloZtoDist
0x00882360:0x00883022, shadeHaloFloat
0x00883022:0x008832c1, shadeSkyView
0x008832c1:0x00883469, shadeSunView
0x00883469:0x0088367b, shadeSkyPixel
0x0088367b:0x0088370e, shadeAtmPixel
0x0088370e:0x0088374b, zero_v3_55
0x0088374b:0x00883794, copy_v3_v3_97
0x00883794:0x0088380f, sub_883794
0x0088380f:0x0088386e, mul_v3_fl_43
0x0088386e:0x008838d0, dot_v3v3_56
0x008838d0:0x008838fe, len_v3_28
0x008838fe:0x00883989, point_data_used
0x00883989:0x008839f7, alloc_point_data
0x008839f7:0x00884157, pointdensity_cache_psys
0x00884157:0x00884313, pointdensity_cache_object
0x00884313:0x00884430, cache_pointdensity
0x00884430:0x008844bc, free_pointdensity
0x008844bc:0x008845b2, make_pointdensities
0x008845b2:0x00884634, free_pointdensities
0x00884634:0x00884a07, accum_density
0x00884a07:0x00884b0b, init_pointdensityrangedata
0x00884b0b:0x008856eb, pointdensitytex
0x008856eb:0x00885713, min_ff_40
0x00885713:0x00885750, zero_v3_56
0x00885750:0x0088579f, zero_v4_6
0x0088579f:0x008857e8, copy_v3_v3_98
0x008857e8:0x00885846, copy_v4_v4_15
0x00885846:0x008858c1, add_v3_v3_41
0x008858c1:0x00885940, add_v3_v3v3_26
0x00885940:0x008859bf, sub_885940
0x008859bf:0x00885a1e, mul_v3_fl_44
0x00885a1e:0x00885a81, mul_v3_v3fl_44
0x00885a81:0x00885b14, madd_v3_v3v3fl_12
0x00885b14:0x00885b76, dot_v3v3_57
0x00885b76:0x00885c4d, cross_v3_v3v3_25
0x00885c4d:0x00885c7b, len_v3_29
0x00885c7b:0x00885cd3, len_v3v3_18
0x00885cd3:0x00885d5f, normalize_v3_v3_40
0x00885d5f:0x00885d80, normalize_v3_38
0x00885d80:0x00885e56, axis_dominant_v3_1
0x00885e56:0x00885e87, test_break
0x00885e87:0x00885ec7, RE_rayobject_config_control
0x00885ec7:0x00885f7b, RE_rayobject_create
0x00885f7b:0x00885fd6, rayobject_create
0x00885fd6:0x00886153, freeraytree
0x00886153:0x008861b3, is_raytraceable_vlr
0x008861b3:0x0088626b, is_raytraceable
0x0088626b:0x008865a5, makeraytree_object
0x008865a5:0x0088666b, has_special_rayobject
0x0088666b:0x00886b20, makeraytree_single
0x00886b20:0x00886d6f, makeraytree
0x00886d6f:0x008871ab, shade_ray_set_derivative
0x008871ab:0x0088758b, shade_ray
0x0088758b:0x00887785, refraction
0x00887785:0x008877e6, reflection_simple
0x008877e6:0x008878d9, reflection
0x008878d9:0x00887a9e, shade_by_transmission
0x00887a9e:0x00887b77, ray_fadeout_endcolor
0x00887b77:0x00887c75, ray_fadeout
0x00887c75:0x00888954, traceray
0x00888954:0x00888c75, DP_energy
0x00888c75:0x00888d8e, jitter_plane_offset
0x00888d8e:0x00889057, init_jitter_plane
0x00889057:0x008891f6, give_jitter_plane
0x008891f6:0x0088939a, halton_sample
0x0088939a:0x00889466, hammersley_create
0x00889466:0x008894f0, QMC_initSampler
0x008894f0:0x00889654, QMC_initPixel
0x00889654:0x00889687, QMC_freeSampler
0x00889687:0x008897a8, QMC_getSample
0x008897a8:0x008898bb, QMC_samplePhong
0x008898bb:0x00889971, QMC_sampleRect
0x00889971:0x00889a75, QMC_sampleDisc
0x00889a75:0x00889b6a, QMC_sampleHemi
0x00889b6a:0x00889b9a, init_render_qmcsampler
0x00889b9a:0x00889c61, get_thread_qmcsampler
0x00889c61:0x00889c7e, release_thread_qmcsampler
0x00889c7e:0x00889d67, free_render_qmcsampler
0x00889d67:0x00889efc, adaptive_sample_variance
0x00889efc:0x00889f64, adaptive_sample_contrast_val
0x00889f64:0x0088a0c0, get_avg_speed
0x0088a0c0:0x0088a7c0, trace_refract
0x0088a7c0:0x0088af30, trace_reflect
0x0088af30:0x0088b55c, ray_trace
0x0088b55c:0x0088b6e1, addAlphaLight
0x0088b6e1:0x0088bac0, ray_trace_shadow_tra
0x0088bac0:0x0088bc19, DS_energy
0x0088bc19:0x0088bd5e, init_ao_sphere
0x0088bd5e:0x0088be2d, threadsafe_table_sphere
0x0088be2d:0x0088c0c4, sphere_sampler
0x0088c0c4:0x0088cb65, ray_ao_qmc
0x0088cb65:0x0088d3b7, ray_ao_spheresamp
0x0088d3b7:0x0088d424, ray_ao
0x0088d424:0x0088d7f4, ray_shadow_jittered_coords
0x0088d7f4:0x0088e54b, ray_shadow_qmc
0x0088e54b:0x0088ebf5, ray_shadow_jitter
0x0088ebf5:0x0088f006, ray_shadow
0x0088f006:0x0088f02e, min_ff_41
0x0088f02e:0x0088f044, min_ii_28
0x0088f044:0x0088f05a, max_ii_31
0x0088f05a:0x0088f097, zero_v3_57
0x0088f097:0x0088f0e0, copy_v3_v3_99
0x0088f0e0:0x0088f13e, copy_v4_v4_16
0x0088f13e:0x0088f1b9, add_v3_v3_42
0x0088f1b9:0x0088f218, mul_v3_fl_45
0x0088f218:0x0088f27b, mul_v3_v3fl_45
0x0088f27b:0x0088f2ea, negate_v3_13
0x0088f2ea:0x0088f34c, dot_v3v3_58
0x0088f34c:0x0088f37a, len_v3_30
0x0088f37a:0x0088f406, normalize_v3_v3_41
0x0088f406:0x0088f427, normalize_v3_39
0x0088f427:0x0088f44d, BLI_listbase_clear_35
0x0088f44d:0x0088f46c, BLI_rctf_size_x_39
0x0088f46c:0x0088f48c, BLI_rctf_size_y_32
0x0088f48c:0x0088f662, calc_view_vector
0x0088f662:0x0088f7af, calc_renderco_ortho
0x0088f7af:0x0088f85f, calc_renderco_zbuf
0x0088f85f:0x0088f8ba, count_mask
0x0088f8ba:0x0088f8f2, calchalo_z
0x0088f8f2:0x0088fd6f, halo_pixelstruct
0x0088fd6f:0x008903db, halo_tile
0x008903db:0x00890ed5, lamphalo_tile
0x00890ed5:0x00891677, add_filt_passes
0x00891677:0x00891b42, add_passes
0x00891b42:0x00891c07, get_sample_layers
0x00891c07:0x00891e6b, sky_tile
0x00891e6b:0x008923d2, atm_tile
0x008923d2:0x00892914, shadeDA_tile
0x00892914:0x00892979, addpsmain
0x00892979:0x008929ec, freeps
0x008929ec:0x00892b39, addps
0x00892b39:0x00892c42, edge_enhance_add
0x00892c42:0x00892e57, clamp_alpha_rgb_range
0x00892e57:0x00893146, edge_enhance_tile
0x00893146:0x0089329d, reset_sky_speed
0x0089329d:0x008933a2, make_solid_mask
0x008933a2:0x008935bf, addAlphaOverFloatMask
0x008935bf:0x00893736, make_pixelstructs
0x00893736:0x0089404f, zbufshadeDA_tile
0x0089404f:0x008949e3, zbufshade_tile
0x008949e3:0x00894cb1, addps_sss
0x00894cb1:0x0089519f, shade_sample_sss
0x0089519f:0x0089526e, zbufshade_sss_free
0x0089526e:0x00895d3f, zbufshade_sss_tile
0x00895d3f:0x00896075, renderhalo_post
0x00896075:0x008967a0, renderflare
0x008967a0:0x008968fe, add_halo_flare
0x008968fe:0x00896915, BLI_listbase_is_empty_51
0x00896915:0x00896937, BLI_rcti_cent_x_5
0x00896937:0x0089695a, BLI_rcti_cent_y_5
0x0089695a:0x00896975, BLI_rcti_size_x_42
0x00896975:0x00896991, BLI_rcti_size_y_44
0x00896991:0x00896b98, render_result_free
0x00896b98:0x00896bf9, render_result_free_list
0x00896bf9:0x008973a4, get_pass_name
0x008973a4:0x00897769, passtype_from_name
0x00897769:0x0089796e, render_layer_add_pass
0x0089796e:0x0089849d, render_result_new
0x0089849d:0x00898547, render_result_new_full_sample
0x00898547:0x008985af, ml_addlayer_cb
0x008985af:0x008986bc, ml_addpass_cb
0x008986bc:0x008987ef, render_result_new_from_exr
0x008987ef:0x00898964, do_merge_tile
0x00898964:0x00898a7e, render_result_merge
0x00898a7e:0x00898af3, make_pass_name
0x00898af3:0x00898e46, RE_WriteRenderResult
0x00898e46:0x00898e81, render_result_single_layer_begin
0x00898e81:0x00899001, render_result_single_layer_end
0x00899001:0x00899292, save_render_result_tile
0x00899292:0x008993a3, save_empty_result_tiles
0x008993a3:0x0089950b, render_result_exr_file_begin
0x0089950b:0x008995cb, render_result_exr_file_end
0x008995cb:0x00899617, render_result_exr_file_merge
0x00899617:0x00899750, render_result_exr_file_path
0x00899750:0x008998d4, render_result_exr_file_read_sample
0x008998d4:0x00899b6a, render_result_exr_file_read_path
0x00899b6a:0x00899d22, render_result_exr_file_cache_path
0x00899d22:0x00899dea, render_result_exr_file_cache_write
0x00899dea:0x00899f24, render_result_exr_file_cache_read
0x00899f24:0x0089a044, render_result_rect_to_ibuf
0x0089a044:0x0089a1d9, render_result_rect_from_ibuf
0x0089a1d9:0x0089a2a1, render_result_rect_fill_zero
0x0089a2a1:0x0089a376, render_result_rect_get_pixels
0x0089a376:0x0089a3c7, saacos_7
0x0089a3c7:0x0089a3ef, min_ff_42
0x0089a3ef:0x0089a417, max_ff_41
0x0089a417:0x0089a45f, max_fff_8
0x0089a45f:0x0089a4b5, rgb_to_bw_1
0x0089a4b5:0x0089a50b, rgb_to_grayscale_2
0x0089a50b:0x0089a548, zero_v3_58
0x0089a548:0x0089a591, copy_v3_v3_100
0x0089a591:0x0089a610, add_v3_v3v3_27
0x0089a610:0x0089a66f, mul_v3_fl_46
0x0089a66f:0x0089a6d2, mul_v3_v3fl_46
0x0089a6d2:0x0089a761, madd_v3_v3fl_8
0x0089a761:0x0089a7d4, negate_v3_v3_14
0x0089a7d4:0x0089a836, dot_v3v3_59
0x0089a836:0x0089a90d, cross_v3_v3v3_26
0x0089a90d:0x0089a95c, len_v2_15
0x0089a95c:0x0089a98a, len_v3_31
0x0089a98a:0x0089aa16, normalize_v3_v3_42
0x0089aa16:0x0089aa37, normalize_v3_40
0x0089aa37:0x0089ab0d, axis_dominant_v3_2
0x0089ab0d:0x0089ab20, RE_init_texture_rng
0x0089ab20:0x0089ab36, RE_exit_texture_rng
0x0089ab36:0x0089acb0, init_render_texture
0x0089acb0:0x0089ad07, init_render_textures
0x0089ad07:0x0089ad6d, end_render_texture
0x0089ad6d:0x0089adbd, end_render_textures
0x0089adbd:0x0089b022, tex_normal_derivate
0x0089b022:0x0089b3fc, blend
0x0089b3fc:0x0089bad9, clouds
0x0089bad9:0x0089bb20, tex_sin
0x0089bb20:0x0089bb8b, tex_saw
0x0089bb8b:0x0089bc18, tex_tri
0x0089bc18:0x0089bedf, wood_int
0x0089bedf:0x0089c116, wood
0x0089c116:0x0089c2b2, marble_int
0x0089c2b2:0x0089c4e9, marble
0x0089c4e9:0x0089cc40, magic
0x0089cc40:0x0089cfb3, stucci
0x0089cfb3:0x0089d340, mg_mFractalOrfBmTex
0x0089d340:0x0089d748, mg_ridgedOrHybridMFTex
0x0089d748:0x0089daea, mg_HTerrainTex
0x0089daea:0x0089ddc5, mg_distNoiseTex
0x0089ddc5:0x0089ea99, voronoiTex
0x0089ea99:0x0089ebfd, texnoise
0x0089ebfd:0x0089edff, cubemap_glob
0x0089edff:0x0089f1ae, cubemap
0x0089f1ae:0x0089f3ae, cubemap_ob
0x0089f3ae:0x008a0ab0, do_2d_mapping
0x008a0ab0:0x008a100c, multitex
0x008a100c:0x008a14a7, multitex_nodes_intern
0x008a14a7:0x008a1523, multitex_nodes
0x008a1523:0x008a165d, multitex_mtex
0x008a165d:0x008a16b9, multitex_ext
0x008a16b9:0x008a1745, multitex_ext_safe
0x008a1745:0x008a22be, texture_rgb_blend_0
0x008a22be:0x008a267f, texture_value_blend_0
0x008a267f:0x008a2f8e, texco_mapping
0x008a2f8e:0x008a2fd5, compatible_bump_init
0x008a2fd5:0x008a3682, compatible_bump_uv_derivs
0x008a3682:0x008a457a, compatible_bump_compute
0x008a457a:0x008a459f, ntap_bump_init
0x008a459f:0x008a5a71, ntap_bump_compute
0x008a5a71:0x008a8789, do_material_tex_0
0x008a8789:0x008a95d6, do_volume_tex
0x008a95d6:0x008a9f7d, do_halo_tex
0x008a9f7d:0x008aacb2, do_sky_tex
0x008aacb2:0x008aba21, do_lamp_tex
0x008aba21:0x008abd12, externtex
0x008abd12:0x008ac0bd, render_realtime_texture
0x008ac0bd:0x008ac415, textured_face_generate_uv
0x008ac415:0x008ac89c, RE_init_sample_material
0x008ac89c:0x008ac96e, RE_free_sample_material
0x008ac96e:0x008ad50f, RE_sample_material_color
0x008ad50f:0x008ad54c, zero_v3_59
0x008ad54c:0x008ad595, copy_v3_v3_101
0x008ad595:0x008ad614, add_v3_v3v3_28
0x008ad614:0x008ad693, sub_8AD614
0x008ad693:0x008ad6f6, mul_v3_v3fl_47
0x008ad6f6:0x008ad758, dot_v3v3_60
0x008ad758:0x008ad786, len_v3_32
0x008ad786:0x008ad7de, len_v3v3_19
0x008ad7de:0x008ad86a, normalize_v3_v3_43
0x008ad86a:0x008ad88b, normalize_v3_41
0x008ad88b:0x008ad950, RE_vertren_get_stress
0x008ad950:0x008ada14, RE_vertren_get_rad
0x008ada14:0x008adad9, RE_vertren_get_strand
0x008adad9:0x008adba6, RE_vertren_get_tangent
0x008adba6:0x008adc4a, RE_vertren_get_winspeed
0x008adc4a:0x008add0f, RE_vertren_get_origindex
0x008add0f:0x008adf1f, RE_vertren_copy
0x008adf1f:0x008ae127, RE_findOrAddVert
0x008ae127:0x008ae2a1, RE_vlakren_get_tface
0x008ae2a1:0x008ae3ff, RE_vlakren_get_mcol
0x008ae3ff:0x008ae4aa, RE_vlakren_get_origindex
0x008ae4aa:0x008ae55d, RE_vlakren_get_surfnor
0x008ae55d:0x008ae607, RE_vlakren_get_nmap_tangent
0x008ae607:0x008ae6b2, RE_vlakren_get_radface
0x008ae6b2:0x008ae9ce, RE_vlakren_copy
0x008ae9ce:0x008aea4a, RE_vlakren_get_normal
0x008aea4a:0x008aec51, RE_set_customdata_names
0x008aec51:0x008aee0c, RE_findOrAddVlak
0x008aee0c:0x008aeec5, RE_strandren_get_surfnor
0x008aeec5:0x008af027, RE_strandren_get_uv
0x008af027:0x008af188, RE_strandren_get_mcol
0x008af188:0x008af239, RE_strandren_get_simplify
0x008af239:0x008af2ea, RE_strandren_get_face
0x008af2ea:0x008af39b, RE_strandren_get_winspeed
0x008af39b:0x008af57e, RE_findOrAddStrand
0x008af57e:0x008af5f5, RE_addStrandBuffer
0x008af5f5:0x008af681, RE_addRenderObject
0x008af681:0x008af8e8, free_renderdata_vertnodes
0x008af8e8:0x008afae6, free_renderdata_vlaknodes
0x008afae6:0x008afce4, free_renderdata_strandnodes
0x008afce4:0x008b0107, free_renderdata_tables
0x008b0107:0x008b0294, RE_findOrAddHalo
0x008b0294:0x008b0a3e, RE_inithalo
0x008b0a3e:0x008b170a, RE_inithalo_particle
0x008b170a:0x008b187e, panotestclip
0x008b187e:0x008b1df1, project_renderdata
0x008b1df1:0x008b1f2d, RE_addRenderInstance
0x008b1f2d:0x008b209a, RE_makeRenderInstances
0x008b209a:0x008b20f5, RE_instance_rotate_ray_start
0x008b20f5:0x008b21b1, RE_instance_rotate_ray_dir
0x008b21b1:0x008b21ea, RE_instance_rotate_ray
0x008b21ea:0x008b2249, RE_instance_rotate_ray_restore
0x008b2249:0x008b24b1, clip_render_object
0x008b24b1:0x008b2502, saacos_8
0x008b2502:0x008b252a, min_ff_43
0x008b252a:0x008b2540, min_ii_29
0x008b2540:0x008b2556, max_ii_32
0x008b2556:0x008b2593, zero_v3_60
0x008b2593:0x008b25dc, copy_v3_v3_102
0x008b25dc:0x008b265b, add_v3_v3v3_29
0x008b265b:0x008b26be, mul_v3_v3fl_48
0x008b26be:0x008b2720, dot_v3v3_61
0x008b2720:0x008b276f, len_v2_16
0x008b276f:0x008b27e0, len_v2v2_7
0x008b27e0:0x008b286c, normalize_v3_v3_44
0x008b286c:0x008b288d, normalize_v3_42
0x008b288d:0x008b2965, copy_to_ztile
0x008b2965:0x008b2a09, give_jitter_tab
0x008b2a09:0x008b2c5d, make_jitter_weight_tab
0x008b2c5d:0x008b2cae, verg_deepsample
0x008b2cae:0x008b2f7a, compress_deepsamples
0x008b2f7a:0x008b3026, deep_alpha
0x008b3026:0x008b408c, compress_deepshadowbuf
0x008b408c:0x008b45bd, compress_shadowbuf
0x008b45bd:0x008b4c52, shadowbuf_autoclip
0x008b4c52:0x008b4d88, makeflatshadowbuf
0x008b4d88:0x008b4f12, makedeepshadowbuf
0x008b4f12:0x008b5233, makeshadowbuf
0x008b5233:0x008b5319, do_shadow_thread
0x008b5319:0x008b5329, thread_break_1
0x008b5329:0x008b558d, threaded_makeshadowbufs
0x008b558d:0x008b579b, freeshadowbuf
0x008b579b:0x008b58d0, firstreadshadbuf
0x008b58d0:0x008b5a2a, readdeepvisibility
0x008b5a2a:0x008b5b96, readdeepshadowbuf
0x008b5b96:0x008b5e87, readshadowbuf
0x008b5e87:0x008b5f8e, shadowbuf_project_co
0x008b5f8e:0x008b670a, testshadowbuf
0x008b670a:0x008b69c6, readshadowbuf_halo
0x008b69c6:0x008b70a8, shadow_halo
0x008b70a8:0x008b7114, init_box
0x008b7114:0x008b7227, bound_boxf
0x008b7227:0x008b72e0, bound_rectf
0x008b72e0:0x008b74da, isb_bsp_split_init
0x008b74da:0x008b79e6, isb_bsp_split
0x008b79e6:0x008b7b2e, isb_bsp_insert
0x008b7b2e:0x008b7cee, bspface_init_strand
0x008b7cee:0x008b7f21, point_behind_strand
0x008b7f21:0x008b816d, point_behind_tria2d
0x008b816d:0x008b8491, isb_bsp_face_inside
0x008b8491:0x008b8533, isb_bsp_recalc_box
0x008b8533:0x008b8728, isb_bsp_test_strand
0x008b8728:0x008b8911, isb_bsp_test_face
0x008b8911:0x008b89d1, testclip_minmax
0x008b89d1:0x008b92ca, isb_bsp_fillfaces
0x008b92ca:0x008b9773, viewpixel_to_lampbuf
0x008b9773:0x008b9876, isb_add_shadfac
0x008b9876:0x008b9acd, isb_add_samples
0x008b9acd:0x008ba4b6, isb_make_buffer
0x008ba4b6:0x008ba515, isb_alloc_sample_transp
0x008ba515:0x008ba77e, isb_add_samples_transp
0x008ba77e:0x008bb184, isb_make_buffer_transp
0x008bb184:0x008bb39e, ISB_getshadow
0x008bb39e:0x008bb493, ISB_create
0x008bb493:0x008bb5d9, ISB_free
0x008bb5d9:0x008bb659, srgb_to_linearrgb_v3_v3_3
0x008bb659:0x008bb696, zero_v3_61
0x008bb696:0x008bb6df, copy_v3_v3_103
0x008bb6df:0x008bb73d, copy_v4_v4_17
0x008bb73d:0x008bb7bc, sub_8BB73D
0x008bb7bc:0x008bb81b, mul_v3_fl_47
0x008bb81b:0x008bb87e, mul_v3_v3fl_49
0x008bb87e:0x008bb90d, madd_v3_v3fl_9
0x008bb90d:0x008bb97c, negate_v3_14
0x008bb97c:0x008bb9ef, negate_v3_v3_15
0x008bb9ef:0x008bba51, dot_v3v3_62
0x008bba51:0x008bbb28, cross_v3_v3v3_27
0x008bbb28:0x008bbb56, len_v3_33
0x008bbb56:0x008bbbae, len_v3v3_20
0x008bbbae:0x008bbc3a, normalize_v3_v3_45
0x008bbc3a:0x008bbc5b, normalize_v3_43
0x008bbc5b:0x008bbd31, axis_dominant_v3_3
0x008bbd31:0x008bbd83, shade_input_init_material
0x008bbd83:0x008bc177, shade_material_loop
0x008bc177:0x008bc454, shade_input_do_shade
